gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
Colq	0.691887229983473	6.00406766367299	2.53994848603537	0.0191308389648315	0.15782942145986	-3.59161721387392
Borcs8	-0.504069574243778	7.98955000013361	-2.53860064355049	0.0191868182511808	0.158209699180911	-3.59426963275072
Colec12	-0.479313621221395	4.89542926857327	-2.53803021151053	0.0192105559354132	0.158300909470604	-3.59539196858052
Gnptab	0.373686608964023	10.8316730036162	2.53785959643786	0.0192176611747194	0.158300909470604	-3.59572763185001
Dym	-0.563031429677877	8.24783279977412	-2.53643287422282	0.0192771732940828	0.15866793818085	-3.59853407187077
H2-Q2	0.543558538771296	4.96272198199097	2.53631625028468	0.0192820455958609	0.15866793818085	-3.5987634416986
Nptx1	0.36177943205328	4.75363048938936	2.53583332198107	0.0193022336065318	0.158670903375728	-3.59971318208825
Rpl9	-0.564643630909954	11.7522925845587	-2.53589615910533	0.0192996056850627	0.158670903375728	-3.59958961008366
Elk4	-0.56604222837874	7.64985693021266	-2.53489811916237	0.0193413845272643	0.158835056567873	-3.60155211432978
Procr	0.876061508761025	5.6658401768117	2.53488221590497	0.0193420509372562	0.158835056567873	-3.60158338262373
Ipmk	-0.511617118802983	8.2313190460671	-2.53452371479574	0.0193570792758016	0.158876950671387	-3.60228822520254
4930544D05Rik	0.578546246236847	4.90232593942594	2.534238335037	0.019369050193674	0.158893720322784	-3.60284926861007
4930518I15Rik	-0.589845687456844	8.05935586332043	-2.53388432094652	0.0193839097780053	0.158901886987492	-3.60354519884206
Cd79a	-0.464432204344544	4.90272629023405	-2.5337416288332	0.019389902235962	0.158901886987492	-3.60382569263645
Rhox4b	0.672930265760641	4.9085138059643	2.53184604389193	0.019469673551109	0.159473963759212	-3.60755112544837
Slc6a19	0.69277600849176	5.71585909660338	2.53127168372092	0.0194939048007075	0.159590765388912	-3.60867964446934
Pdcd10	0.427052205006092	9.63428526728726	2.53044814476457	0.0195286977648383	0.159712216518261	-3.61029752708034
Zfp788	-0.615860158127894	5.22802309968223	-2.53049579085236	0.0195266832233356	0.159712216518261	-3.61020393139252
Tmprss11b	0.776417453873749	5.07565538396756	2.52900095703182	0.0195899796749827	0.160131575433145	-3.61313994153693
Sec23b	0.353479194943537	10.1318711355007	2.52873563190919	0.0196012345248454	0.160141785895942	-3.61366097447049
Becn1	0.493392301897805	12.2850131241282	2.52825766096483	0.0196215249002629	0.160225768381993	-3.61459952013194
Rpl34	-0.719697659821662	11.5821294192619	-2.52775932661634	0.0196427006696228	0.160235180538895	-3.6155779540781
Slc35g3	0.587239060804216	5.213870157551	2.52797482946957	0.0196335406609213	0.160235180538895	-3.61515484612404
Ebna1bp2	0.425734553188136	8.70951210135056	2.52749801120146	0.0196538133231711	0.160244158042462	-3.61609098326779
Cbfb	0.483347781101054	11.7526985895949	2.52513829204568	0.01975442930057	0.160552876523887	-3.62072247799182
Ccs	-0.450752534921126	9.00803448026796	-2.52496359538365	0.0197618973290882	0.160552876523887	-3.62106527182601
Chordc1	0.482392764997355	10.4781612704906	2.52516654939958	0.0197532215880609	0.160552876523887	-3.62066702960725
Evi2a	-0.389960630825389	10.52759483676	-2.52613225013289	0.019711989303421	0.160552876523887	-3.61877187742813
Fam78a	-0.944735824038303	6.69131822373088	-2.5261195427231	0.019712531344865	0.160552876523887	-3.61879681768092
Irag2	-0.53211821741613	8.50760724034006	-2.52560500706088	0.0197344908702431	0.160552876523887	-3.61980661893126
Rab21	0.707032520672829	8.98973308830107	2.52563096103033	0.0197333826496663	0.160552876523887	-3.61975568554729
Dnmt3b	-0.443082452569413	9.25295095489061	-2.52463401985999	0.0197759934024753	0.160585882499552	-3.62171193919891
Ifitm1	-0.503562694329258	13.3401966215303	-2.52438174497597	0.0197867896581703	0.160592073265221	-3.62220690382936
Rpl15	-0.514507376225675	11.6428505822459	-2.52381940553709	0.0198108751776758	0.16070606042509	-3.62331012475932
Cntd1	-0.748080417224159	9.72091279984863	-2.52128921213591	0.0199195856999584	0.161506063387961	-3.62827239134039
Erdr1x	-0.513522224553398	11.2143241323761	-2.51931279970346	0.0200048910605019	0.162082835354003	-3.63214677950164
Phf8	0.632940686523	8.55867378530962	2.51917210427918	0.0200109767359894	0.162082835354003	-3.63242252665657
Samhd1	-0.585272478578291	11.2141250455079	-2.51850577302227	0.0200398219397545	0.1622343703317	-3.63372835233599
Cox16	-0.453219726805703	4.87532823445587	-2.51783426959974	0.0200689304104216	0.162387882314863	-3.63504413288627
Gm9079	-0.346559241319564	4.7541547690978	-2.51735681670615	0.0200896512029236	0.162463542280469	-3.63597956954467
Hsd11b1	-0.54954093103728	8.80294906462754	-2.51691752929836	0.0201087333494289	0.162463542280469	-3.63684015023339
Hspa5	-0.475050533019743	10.7155047186683	-2.51714377418913	0.0200989034107773	0.162463542280469	-3.63639693764294
Med20	0.428153984671289	9.28364792413508	2.5161347366998	0.020142779020536	0.162656497590151	-3.63837347746632
Ctdsp2	-0.369359025778456	9.64559431157736	-2.51485066734304	0.0201987433449461	0.16302616602918	-3.64088816499296
Rbmx	-0.424117492249335	9.37378677908694	-2.51340807482458	0.020261790198404	0.163452596837427	-3.64371250469532
Tmed7	0.583289474859743	9.97377539377083	2.5130686383123	0.0202766516161353	0.163490080159318	-3.64437693863383
Osgep	-0.394958560293464	8.4565086434637	-2.51228858643498	0.0203108429808302	0.163683304082672	-3.64590368339317
Fcer2a	-0.634118253842164	8.65416065008694	-2.51164391550465	0.0203391410045751	0.163828863501875	-3.6471652697614
Mis18a	0.394717279333213	11.1196718573068	2.51002046775572	0.020410566193935	0.164265239875679	-3.6503415232111
Tkt	-0.383861429996543	10.0047881725836	-2.5099461087129	0.0204138433060122	0.164265239875679	-3.65048698005579
Metrnl	-0.76671024556637	8.26205810323858	-2.50859005628108	0.0204736929160495	0.164581343606917	-3.65313921732236
Ncan	0.608528476910639	4.86735612058954	2.50859295465119	0.0204735648211559	0.164581343606917	-3.6531335493372
Cnep1r1	0.526660933031309	7.88838088466866	2.50651430675246	0.0205656244205663	0.165159116877294	-3.65719762773022
Rps12	-0.582951975733634	12.360428037025	-2.50637008268597	0.0205720261860307	0.165159116877294	-3.65747954289952
Smg8	0.444657934532469	9.50122301050063	2.50626875995777	0.02057652477684	0.165159116877294	-3.65767759364469
Loxl4	0.716527233759995	5.35194786348742	2.50583803957494	0.0205956584422667	0.165192691068357	-3.65851945576349
Zbtb41	0.5681203569458	7.9179072194255	2.50570998189793	0.0206013502888123	0.165192691068357	-3.65876973561378
Asap2	0.460414078214395	8.42268078422679	2.50424379163591	0.0206666237223764	0.16544870683	-3.66163482671677
B3gntl1	-0.594854520857999	7.8164587128416	-2.50360623291577	0.0206950675246842	0.16544870683	-3.66288041065577
Bmp2k	0.618415780959547	6.79162856059933	2.50198272669649	0.0207676633565429	0.16544870683	-3.66605146894111
Cd109	0.601540216449035	5.04877283590528	2.50353487437148	0.020698253364077	0.16544870683	-3.66301981190206
Epha3	0.38585535671642	4.91521939721272	2.50230241205997	0.020753349681598	0.16544870683	-3.66542713944796
Fbxo34	-0.527045639105868	7.55004634414684	-2.50383379066394	0.0206849111521346	0.16544870683	-3.66243585529309
Gdf3	0.770408069996265	5.79939345310608	2.50444293449144	0.0206577467327058	0.16544870683	-3.66124573189118
Gpt2	0.454893354430649	8.53084501761198	2.50443258540281	0.020658207965732	0.16544870683	-3.66126595283324
Iftap	1.13562186402427	6.03506989926078	2.50335763479942	0.0207061683009474	0.16544870683	-3.66336604620683
Nsd1	-0.633340404825322	6.58467567387637	-2.50246683612169	0.0207459913081872	0.16544870683	-3.66510601124602
Srebf2	-0.363514892983448	11.2672903413365	-2.50240585920674	0.0207487198876553	0.16544870683	-3.66522510341882
Taf7	0.44463835712053	9.84863505065892	2.50284128577458	0.0207292428836838	0.16544870683	-3.66437465164986
Tmem59	0.388877610484727	9.92557299002226	2.50206009119499	0.0207641985723519	0.16544870683	-3.66590038378035
Katnbl1	0.412627866271675	9.82867632119423	2.50132718612941	0.0207970435674767	0.165539246254148	-3.66733157626661
Tmem192	0.476059981992819	8.66497156086563	2.50126764322335	0.020799714102911	0.165539246254148	-3.66744784002338
Slc7a9	0.495998181664497	4.78814254570861	2.50075012351681	0.0208229386794026	0.165641716483021	-3.66845829040324
Lat2	0.514353718942255	13.3674192847127	2.50013280112172	0.0208506737718603	0.165779947202496	-3.66966346102888
Adnp	0.545638841116395	12.0644009614629	2.49971305514655	0.020869551856776	0.165839624437955	-3.6704828231313
Akap10	0.456775315680433	9.36565369369539	2.4993940079413	0.0208839116967684	0.165839624437955	-3.67110556871607
Ctnnal1	0.73895297150472	5.52381986230249	2.49927512540639	0.0208892647839374	0.165839624437955	-3.67133760389589
Ptgds	0.871385137359745	5.07143810913317	2.49850901548087	0.0209237922391055	0.16603138065785	-3.67283276010253
Crhr1	0.636983179324927	5.09164883328163	2.49789738186703	0.0209513959520631	0.166168033802166	-3.67402626458913
Neurl1b	0.872263990141719	6.76387357025979	2.49651904963836	0.0210137264384869	0.166579837368986	-3.67671529604634
Zfp758	0.577354185688549	7.32609947001412	2.49621887499794	0.0210273237944015	0.16660510758881	-3.67730081286545
Aif1	0.439339939255982	10.7014049039904	2.49574918077787	0.0210486165709127	0.166691295505917	-3.67821691825141
Cd8b1	-0.624850531990534	11.0833781892385	-2.49522352667906	0.0210724700805475	0.166797667477331	-3.67924206208873
Slc23a4	0.483826193927714	4.92757234204616	2.49464253404027	0.0210988641659027	0.166924034095538	-3.68037499658183
Rictor	0.455495532406022	11.8044614822829	2.49383584605096	0.0211355626492598	0.167131758992788	-3.68194780670623
Stom	1.03043226181032	6.03103807825656	2.49283856242665	0.0211810142902584	0.167408461094117	-3.68389185400408
Alas1	0.43731001455347	8.95007961681634	2.49185075574835	0.0212261240110318	0.16745068717684	-3.685817024332
Dph2	0.754201832437257	6.26383727028506	2.49198708071925	0.0212198931868873	0.16745068717684	-3.68555135979544
Pole3	0.64164634103115	6.962344901447	2.49197487713017	0.0212204508904716	0.16745068717684	-3.68557514196315
Zxdc	0.695625818149738	8.27005259487624	2.49180520207527	0.0212282064530964	0.16745068717684	-3.68590579576528
Bola2	-0.545710117222212	9.43687661623658	-2.49036665377951	0.0212940665447259	0.167722212130088	-3.68870868666934
Rita1	0.425868546274049	4.92531996197642	2.49045070634885	0.021290213178698	0.167722212130088	-3.68854494071764
Tspan13	0.51000481135957	10.8610715808586	2.49045813493382	0.021289872648667	0.167722212130088	-3.68853046867364
1700001F09Rik	-0.44441825916714	4.89115374125973	-2.48929433545425	0.0213432838693877	0.168027180683497	-3.69079745459487
Madd	0.483379745830213	9.08557057416961	2.48887988394455	0.0213623348371563	0.168094478401518	-3.69160463732088
C2	0.81977834317571	6.27181987284931	2.4869055361185	0.0214533072943682	0.168727362774625	-3.6954488897494
Bfsp1	0.612559945563816	4.9023317962321	2.48625760315832	0.0214832409947627	0.16887979966659	-3.69671012917229
Or2ag1b	0.430545655591406	4.78361302902949	2.48559416453175	0.0215139314420751	0.169038032759162	-3.69800137152056
Smarca2	-0.452390250534775	11.6391977663381	-2.48512142069817	0.0215358253836342	0.169127029080013	-3.69892135593538
Aebp2	0.53859013974683	10.1157661864845	2.48447788159422	0.021565662711473	0.169278289208987	-3.70017356838613
Avl9	0.455051711302199	11.6173836521302	2.48375109011743	0.0215994063908033	0.169294074086585	-3.70158756906392
Slc1a2	-0.703810564731489	5.47250387492003	-2.48412958893012	0.0215818271956892	0.169294074086585	-3.70085121239685
Ttc27	-0.662304466262712	6.2736495058956	-2.48383344083606	0.0215955805139534	0.169294074086585	-3.70142736356777
Tmem242	0.618997962561848	7.76717480912657	2.48207519683757	0.0216774031828735	0.169822240793877	-3.70484724994191
Arhgef3	-0.404240734685395	11.0918811447473	-2.48128177457582	0.0217144210174911	0.170029015843907	-3.70639008265791
Rsu1	-0.381975423273154	9.89973901837456	-2.48073419900623	0.0217400030530524	0.170146087464109	-3.70745470703844
Cfh	-0.905806906715732	7.676794380831	-2.47996811234812	0.0217758408564576	0.170243206964431	-3.7089439630249
Cgnl1	-0.836559794919213	6.36215429431687	-2.48004254174637	0.0217723566064344	0.170243206964431	-3.7087992845601
Slc9a7	0.803383811196964	5.19564232079633	2.47978696838741	0.0217843228905439	0.170243206964431	-3.7092960673738
Fnta	-0.398923381345597	9.24999605975735	-2.47932289899037	0.0218060669280858	0.170329966414843	-3.71019805488877
Lrrfip1	-0.390515463691649	10.0601697539202	-2.47798591967987	0.0218688245656648	0.17073684740169	-3.7127961717086
Adtrp	0.345849760979416	4.77820431878149	2.47764460942615	0.0218848726076799	0.170778832806395	-3.71345931191113
Adam4	-0.964959034071331	6.15891457432372	-2.4767352261449	0.0219276844917268	0.170797044728034	-3.71522593881233
Mcemp1	-0.647949407741429	9.70879784225441	-2.47652941999417	0.0219373842568441	0.170797044728034	-3.71562570342744
Oas1b	0.518949206186655	9.27307928300882	2.47714159845705	0.0219085436753933	0.170797044728034	-3.71443653614358
Ski	0.47746568712722	9.15770126832327	2.47646197560679	0.0219405638213581	0.170797044728034	-3.71575670578133
Son	0.430970402290033	10.9510480104991	2.47650456812592	0.0219385558108858	0.170797044728034	-3.71567397531816
Dctn4	0.435317453846148	12.0502442312067	2.47404355188116	0.0220548613074541	0.171270283952355	-3.72045294176038
Golph3	0.520214323015969	10.2233423660565	2.47476710941005	0.0220206070468325	0.171270283952355	-3.71904815113539
Milr1	-0.411065842132011	8.96552950941629	-2.47422149915491	0.0220464324200284	0.171270283952355	-3.72010747646263
Rab11fip3	-0.577060386227494	5.37196982080417	-2.47423835845621	0.0220456339957789	0.171270283952355	-3.7200747452762
Sac3d1	-0.416929348627356	4.84374362597247	-2.47443191376856	0.0220364695187938	0.171270283952355	-3.71969896231548
Arr3	-0.407888684829635	4.74103486378788	-2.47244327521699	0.0221307973262686	0.171528813400612	-3.72355911146769
Lin54	0.347264293982262	9.34123004705075	2.47272132167558	0.0221175860388848	0.171528813400612	-3.72301949432312
Mpzl2	0.48839567450476	10.3943457464165	2.47243855782119	0.0221310215352867	0.171528813400612	-3.72356826644936
Myo19	0.617809189615039	5.09571373679718	2.47307979527667	0.0221005641373845	0.171528813400612	-3.72232374101799
Serpina7	0.520492610986316	4.95638122068213	2.47184357617682	0.0221593168930139	0.171664988805754	-3.72472286420447
Scrg1	-0.471854699443225	4.94604555007265	-2.47118651505658	0.0221906037483442	0.171824195932389	-3.72599775910492
Bptf	-0.488384444892709	8.47261106613224	-2.47038492558104	0.0222288283036554	0.172036942456482	-3.72755283787022
Cox7c	-0.406967866502637	11.4237005744368	-2.46945867290613	0.0222730740091319	0.172278502169046	-3.72934942786542
Gtf2i	-0.604462261023291	7.93937914175521	-2.46905605060196	0.0222923322706713	0.172278502169046	-3.73013025533217
Sp4	0.441020967960339	7.9376683062063	2.46920887497988	0.0222850205355012	0.172278502169046	-3.72983388264172
Degs1	-0.359871371956201	11.1062172475269	-2.4686864593425	0.0223100242561368	0.172332016515188	-3.73084696415542
Pdlim7	0.681377097841427	7.18071155348997	2.46830749774289	0.0223281783848062	0.172389047298034	-3.73158178449204
Eif4a1	-0.469082600135208	11.8791911942811	-2.46792198978831	0.0223466602483681	0.172443021347231	-3.73232923673581
Fam171a1	0.543241078703115	5.23664381277699	2.46771232587577	0.0223567178566388	0.172443021347231	-3.73273572299365
Mkrn3	0.447909375973972	4.83587605649023	2.46715726240505	0.022383364712203	0.172565391242201	-3.73381176428401
Steap4	0.851488208203761	6.48284076702483	2.466581446838	0.0224110391010341	0.172695561296124	-3.73492789893403
Shfl	0.5001162007783	7.58657136409809	2.46493238418178	0.0224904716270173	0.173224253315886	-3.73812359733827
Ing2	0.548687348218926	7.69235888778053	2.46394683621386	0.0225380689978949	0.173340602744501	-3.74003293372287
Noa1	-0.419675231250931	9.44646863756867	-2.46433853249415	0.0225191406622148	0.173340602744501	-3.73927413573498
Rhoq	0.463588630891955	9.71949244711837	2.46396890725631	0.0225370020424297	0.173340602744501	-3.73999017919035
