gene	slope	AveExpr	t	P.Value	adj.P.Val	B
Rasgrp4	-0.368528296086973	7.90158503725147	-4.37178351577133	0.000354317709468716	0.00984523427091458	0.186748366017085
Haao	-0.451777573717991	7.24646706890455	-4.36715902915044	0.000357996428373929	0.00989591163406689	0.176783788263317
Cnst	-0.283829325639371	9.11356431899659	-4.36194335111584	0.000362191754002999	0.00998980169210499	0.165544509289099
Hacd4	-0.401971124737031	7.74575327532461	-4.35969134342716	0.000364018514725282	0.0100105091549453	0.160691381694131
Acsl3	-0.344281137548403	6.71237129763865	-4.35436042397344	0.00036837997112353	0.0100676885296409	0.149202490407005
Pdp2	-0.278079104230332	8.82339290970073	-4.35509477804576	0.000367776043923114	0.0100676885296409	0.150785181025035
Ccnd3	-0.326859821987676	11.4977958359889	-4.35110730659999	0.000371067378810486	0.010083078773959	0.142191123145757
Irak1	-0.279538708570539	8.93503867146598	-4.34122746988716	0.000379351123627985	0.0102601948684503	0.120895366129979
Ydjc	-0.411624640544996	5.18098846397392	-4.3327277457962	0.000386627004590378	0.0103824919605185	0.102572094414977
6430548M08Rik	-0.339441615503431	9.67218168862583	-4.31799471373711	0.000399574055906623	0.0106514033089872	0.0708065249952483
Gm17259	-0.23147682541079	4.79662894246432	-4.31801942264836	0.000399551979929696	0.0106514033089872	0.0708598043237574
Gdpd3	-0.357734482913016	8.40106272246013	-4.31423757927192	0.000402945202366827	0.0106950878339653	0.062704901871605
Tfdp2	-0.443467975009188	6.74041400448998	-4.31250428939888	0.000404510084394084	0.0107188475177605	0.0589672303357345
Atrnl1	-0.408021581569091	8.23324005904915	-4.29636230176657	0.000419381452027042	0.0110398028613369	0.0241549050110308
Smim5	-0.468731466947314	5.355600950072	-4.29504928262563	0.000420615110601499	0.0110540966259064	0.0213229214476982
Atp2a3	-0.364788581602684	10.5237470051956	-4.29040753826929	0.000425005723420677	0.0111511747595868	0.0113110504547747
Hspa4l	-0.28943190368214	8.4737681308423	-4.28174651567601	0.000433322157534954	0.0112403908125558	-0.0073714272936769
Ramp1	-0.512268840059709	6.5493708320501	-4.28022765876712	0.000434797411809606	0.0112604086990497	-0.0106478918762916
Serbp1	-0.255780176251317	10.182753464631	-4.27474975622422	0.000440160262454428	0.0113635730994117	-0.0224651981691384
Pcnx1	-0.376620406803699	6.59746020089961	-4.27023302424641	0.000444632272759328	0.0114594839380242	-0.032209490017256
Zfp362	-0.280660274646622	8.65875038608592	-4.26722224983131	0.000447638657532899	0.0115184191540419	-0.0387051034601669
Ndrg1	-0.296489492844761	9.61592334530171	-4.25781324618831	0.000457166700273802	0.0116884233831984	-0.059005807736348
Pwwp3a	-0.422505299044003	6.00193641295768	-4.25037137364206	0.0004648473339871	0.0117906205712576	-0.0750634920471027
Glo1	-0.26675618946665	9.13188044142158	-4.24736141209507	0.000467990688843181	0.0118515679983151	-0.0815585251801165
Chsy1	-0.261735445984221	11.3176640546024	-4.23948238687654	0.000476320706415759	0.0119487568698117	-0.0985610193967954
Rfx2	-0.697485330995954	6.44026526784137	-4.23809681581226	0.000477800961991845	0.0119487568698117	-0.101551116210286
Mob3b	-0.420537191667639	7.86877084186528	-4.23650705672622	0.0004795050706774	0.0119540165984296	-0.104981896125644
Ptgr3	-0.461687691192733	6.34606133890443	-4.23698116115146	0.000478996224542122	0.0119540165984296	-0.103958750499703
Syne2	-0.399153219850494	5.38584464969974	-4.22679421583374	0.000490050380093653	0.0121789694617996	-0.125943599722298
Tceanc2	-0.317219930450211	7.50044792044838	-4.21567015860948	0.000502415247818117	0.0124476099710975	-0.14995271214373
Gstm1	-0.440672531471029	7.6580415609559	-4.21017675489472	0.00050863684394372	0.0125515863874156	-0.161809813293435
Prkab2	-0.492306964211937	6.90405423420955	-4.20988917725724	0.000508964671379737	0.0125515863874156	-0.162430539511115
Grk5	-0.501357507798246	5.71439040144924	-4.20594200634253	0.000513485859008211	0.0126054105012816	-0.170950480167564
Zcchc24	-0.195670171919139	10.2651420287307	-4.20592101914601	0.000513510006050332	0.0126054105012816	-0.170995781429271
Ssbp3	-0.374779201427557	7.38858954818676	-4.20411412673375	0.000515593238521187	0.0126178437041768	-0.174896014197317
Ppm1b	-0.185622477724218	10.7905137537819	-4.20285655661271	0.000517048158229172	0.0126341309503174	-0.177610542442798
Golim4	-0.337687550062415	7.46721025131818	-4.19839633340965	0.000522241736462783	0.0126585399183543	-0.187238316254661
Kdsr	-0.261552986381807	10.76076342471	-4.19833900916312	0.000522308826816099	0.0126585399183543	-0.187362057123805
Trps1	-0.357448783703961	8.18656140052931	-4.19792591259431	0.000522792557702729	0.0126585399183543	-0.188253773946006
Zhx1	-0.363773666472263	8.00014626655664	-4.19859962302129	0.000522003883140999	0.0126585399183543	-0.186799492954083
Gsto1	-0.237069788435344	8.52348204429496	-4.19356401819655	0.000527927891653025	0.0127635738759919	-0.197669550675393
Prps2	-0.314638111220843	7.98865975509797	-4.18959263105009	0.000532647635461346	0.0128582585302547	-0.206242549084254
B3galnt2	-0.31887090201827	7.45214553867127	-4.17941612954945	0.000544936575854507	0.0130956605053324	-0.228211232092498
Pgm2l1	-0.468709184699562	5.46377490242024	-4.17688885078845	0.000548032455492122	0.0131110006728721	-0.233667192515843
Ube2i	-0.223018856871472	9.06954382992491	-4.1751870966596	0.000550127046699338	0.0131218828352055	-0.237341020210432
Asph	-0.461233222377275	5.96879309201801	-4.16864098563653	0.000558259660936853	0.0132742057371802	-0.251473310979691
H2bc21	-0.209723513601968	9.35473331470908	-4.16804886387797	0.000559001228794717	0.0132742057371802	-0.252751650434097
Wdr48	-0.194782136009314	9.385187240966	-4.16386341498398	0.000564271390673536	0.0133203003063863	-0.261787749325821
Tcea3	-0.423194135058356	7.92878081359991	-4.15756828031958	0.000572292290901406	0.0134304077945411	-0.275378757895274
Glud1	-0.235466188537103	10.1792687871491	-4.15349274519908	0.000577546178045664	0.0134943453717093	-0.284177858356192
Abca7	-0.358433708291224	8.87696446806807	-4.1525935328046	0.000578711896770819	0.013501871585739	-0.286119276193431
Fry	-0.326164117662867	9.94285545102018	-4.13672460531775	0.000599677892878204	0.0138697177391845	-0.320381312205887
Taf3	-0.235117809998166	8.63238738340342	-4.13731282044574	0.000598887277224654	0.0138697177391845	-0.319111297527037
Hook3	-0.29246694108129	9.76813038858865	-4.1317305942376	0.000606432731674384	0.0139838544363922	-0.331163926430023
Hsph1	-0.293382645120183	11.000631930644	-4.13114197381526	0.000607233916481884	0.0139838544363922	-0.332434827515193
St3gal3	-0.421611372838492	7.31755862834324	-4.12717739583874	0.000612657991374056	0.0140682799884387	-0.340994846082574
Atg9a	-0.288609172994093	8.36062980315825	-4.1209074343151	0.000621335757579363	0.014247104298077	-0.354532551995682
Mgst1	-0.486298066492453	9.48765658152439	-4.11657444839503	0.00062740480926582	0.0143451628175706	-0.363888101827023
Kif23	-0.365195944640876	7.32525260653598	-4.10398935848015	0.000645372285964063	0.0146721355637143	-0.391061220908237
Atosa	-0.397302571011254	5.67538315008637	-4.10030696279531	0.000650726714700689	0.0147728809486305	-0.399012063619103
Trav3-3	-0.23906427025766	12.2367057236485	-4.09397767778831	0.000660034396836564	0.0148996481260497	-0.412677894086285
Cyb5b	-0.208618752007322	9.87762532011242	-4.08944100354452	0.000666788107360738	0.0149914571551587	-0.422473172603554
Hfe	-0.333150611250492	8.40444121666467	-4.08935859141225	0.000666911433581568	0.0149914571551587	-0.422651110798222
Ace	-0.40950017091025	7.87298611955859	-4.08873307048851	0.000667848246170156	0.0149914602804395	-0.424001688809478
Fto	-0.221558509092704	8.73881289069728	-4.0811784957694	0.000679267311391522	0.0151627242940325	-0.44031286483381
Cyp2f2	-0.308203795668174	5.09244767608187	-4.07839248975502	0.00068352780494215	0.0152233428123987	-0.446328112442838
Poglut1	-0.212230210202466	9.6697620360033	-4.07754026879835	0.0006848364151782	0.0152233428123987	-0.448168130743333
Ppp1r12a	-0.300010575435005	8.56068043359939	-4.07784771457445	0.000684364033291391	0.0152233428123987	-0.447504329247842
Klhl17	-0.442145375818501	7.11879304716992	-4.07510694401915	0.00068858672263988	0.0152854791898076	-0.453421870287926
Vkorc1	-0.420130123788214	6.89734703494247	-4.07228306623795	0.000692964827120181	0.0153613601912168	-0.459518809259201
Klhl12	-0.379453509028303	5.49642389609431	-4.06857052269403	0.000698763272613745	0.0154045539644394	-0.467534373723073
Slc12a2	-0.288933456757548	10.5781516611028	-4.06961572397686	0.000697125912160475	0.0154045539644394	-0.465277740209132
Wdcp	-0.282491067559864	5.10815457935139	-4.06985220101632	0.000696755993748918	0.0154045539644394	-0.464767175498967
Ppm1l	-0.301211281433503	5.48116223464868	-4.06552079878006	0.000703562925281658	0.0154890297374593	-0.474118820004668
Dgkg	-0.614760752536511	6.87456435030035	-4.06191085313924	0.000709287056864517	0.0155722076064699	-0.481912728524529
Slc35e3	-0.212493005231658	9.47704553036045	-4.06249426170195	0.000708358813694499	0.0155722076064699	-0.480653149286258
Dock5	-0.289933067289345	8.93972887297407	-4.04632488742209	0.000734542650668954	0.0159733085923323	-0.515561911533891
Ncbp2	-0.302139283989672	7.67367076456116	-4.0476416418257	0.000732374503413611	0.0159733085923323	-0.512719191564077
Kctd12b	-0.442353339774412	5.1235017176672	-4.04443753641777	0.000737661573050782	0.0160193669968491	-0.519636456588712
Arhgap23	-0.331093098991593	7.45716360905066	-4.03055739539863	0.000761011060088868	0.0164150701033994	-0.549600815031543
Cfh	-0.581379563527868	7.51402786661119	-4.03103711698507	0.000760191820947646	0.0164150701033994	-0.548565228643847
Susd3	-0.402717137801266	6.87448856901953	-4.02892460545388	0.000763806082922627	0.0164310703725493	-0.553125538235054
Clec2i	-0.333919365324897	7.80395863774847	-4.02736361873876	0.000766487821963746	0.0164333214653501	-0.556495230682526
Zfp12	-0.24225942112519	8.55349369204003	-4.02707133293052	0.000766991011222525	0.0164333214653501	-0.557126183147166
Me2	-0.310468260395179	9.63175597226765	-4.01997301802421	0.000779313502353357	0.0166305501402206	-0.572448883035999
Spidr	-0.245837215598909	11.3971688478363	-4.01755479103798	0.000783556676583845	0.0166766284690484	-0.577668819371995
Ugt1a10	-0.525144736120737	6.27174849181518	-4.01776875466465	0.000783180309793465	0.0166766284690484	-0.577206964809011
Tiam2	-0.521471214215281	8.40899898881145	-4.01558602579235	0.000787028304323935	0.0167282709305506	-0.58191850054041
Pi16	-0.606455266519131	8.94220853167392	-4.01086630797211	0.000795413785579135	0.0168617187260849	-0.592106042590834
Arid5a	-0.413820802600735	8.26480554891888	-4.00406336676129	0.00080765841696677	0.0170760541130161	-0.60678968391748
6030458C11Rik	-0.28657925454831	7.09974044914414	-4.00199468146382	0.000811419194753164	0.0171329343166549	-0.611254651470443
Bcl2l13	-0.384019862481384	7.18936792664699	-3.99709698921542	0.000820393126178162	0.0172493846632525	-0.62182537108816
Dennd2d	-0.401880764108465	7.04068411398898	-3.99814955451109	0.00081845617707432	0.0172493846632525	-0.619553644695209
Dpagt1	-0.28357340356693	8.3713615679008	-3.99663469204787	0.000821245305429453	0.0172493846632525	-0.622823130359683
Gng10	-0.229176557541715	11.2337412808287	-3.99682284897265	0.000820898357784171	0.0172493846632525	-0.622417038482173
Rere	-0.332151518603005	11.1698050908516	-3.99527388345116	0.00082375891749083	0.0172764002178359	-0.625760094366314
Trf	-0.559763297154872	7.24167246974919	-3.9860690432358	0.000840965331989786	0.0175368171497741	-0.645625621780998
Tns4	-0.383013291263312	7.37357103035189	-3.97869330240955	0.00085501228168408	0.0177259994408727	-0.661542583489464
Bcr	-0.335183361752264	6.23835811151418	-3.96638231551676	0.000878984039218378	0.0180463515806125	-0.688107576831263
Chml	-0.316232840476773	7.40813549281996	-3.96456580002174	0.000882577693569252	0.0180463515806125	-0.692027047053396
N4bp2l1	-0.216097326963983	9.35082330910086	-3.96518293346734	0.000881355156399996	0.0180463515806125	-0.690695474491935
Klrb1f	-0.57190418325573	6.91102147155671	-3.96151204950149	0.000888652200427617	0.018141426617148	-0.698615926147407
Thnsl1	-0.332734869293349	5.33793558308284	-3.96067342483748	0.000890327707047659	0.0181524776449653	-0.700425337402319
Ap1ar	-0.253040958912203	8.90329738059968	-3.95502323451467	0.000901699127696375	0.0183143331710412	-0.712615753620048
Hsd17b8	-0.23288599508358	8.58386989590286	-3.95392190636458	0.000903932514941178	0.018336425730841	-0.71499181228978
Arpp19	-0.284822963450807	7.93696279568836	-3.95283843744414	0.000906135091809127	0.0183578381574748	-0.717329313930095
Cspp1	-0.208376563519649	8.39542125208102	-3.94972710095815	0.00091249003351781	0.0184632149006985	-0.724041636560338
Zfhx2	-0.338088417846422	6.960542571306	-3.94747293689773	0.000917122056054455	0.0185101368312126	-0.728904576127386
Pex26	-0.317333525094427	7.47615938282657	-3.94471009642884	0.000922831473376934	0.0185551730293943	-0.734864727246046
Septin11	-0.237038668493366	11.6325993106067	-3.94507381734021	0.000922077813493254	0.0185551730293943	-0.73408009890583
Camk1d	-0.385061519752619	6.59736066552282	-3.94303825387658	0.000926303611357045	0.0186016176910533	-0.7384712292311
Map3k4	-0.330388447999981	6.59039348383174	-3.94211458068945	0.000928227533349738	0.0186168943248904	-0.740463749856133
Ndrg3	-0.380335399830058	6.21743229830993	-3.94087526584802	0.000930815193585169	0.0186454282519783	-0.74313713072735
Mlh3	-0.370674570863575	5.49850714313598	-3.93677346173881	0.000939431287778672	0.0187944972011221	-0.751985043511125
Amigo1	-0.332161875348445	7.0517759681268	-3.93569477158348	0.000941710374049188	0.0187960690562396	-0.754311792802658
Srsf6	-0.177153074140305	10.3661413841099	-3.93025807663492	0.000953281703171271	0.0189296199246355	-0.766038364915039
Unc119b	-0.327386156933528	7.43997194050091	-3.92646835854756	0.00096143172853823	0.0190419851403417	-0.774212066634824
Zfp799	-0.268108388855418	5.23406056458967	-3.92596956818502	0.000962509589411836	0.0190419851403417	-0.775287834217272
Cop1	-0.183079187918296	9.66275698182318	-3.92454287438683	0.000965599284909909	0.0190795266110902	-0.77836482333485
Vcl	-0.264350895097532	11.4662520840346	-3.91381322335492	0.000989156039059444	0.0193302105068943	-0.801503955632994
Tdrd3	-0.365844348153096	6.90939770320352	-3.9115985195939	0.000994089526624528	0.0194029303336897	-0.806279690799376
Poglut2	-0.30517333695438	7.67999121337925	-3.90489268474569	0.00100917811836368	0.0196734418811336	-0.820739118544562
Kif21b	-0.268202160924043	8.58754122570661	-3.90015919206967	0.00101996654318745	0.0198113647132466	-0.830944878652809
Btbd10	-0.298369959923	8.58313500096036	-3.89654887691461	0.00102827254444602	0.019912790124554	-0.838728520637042
Stard4	-0.472088217419869	7.54009676215151	-3.89226677945526	0.00103821181852838	0.0200441256399841	-0.847959956283346
Mctp1	-0.510659289240636	6.77520835393474	-3.88088086979484	0.0010651097782645	0.0204892812513501	-0.872503038888145
Prep	-0.290582550803245	9.14714504478776	-3.87568729371701	0.00107760935497247	0.0205323068170647	-0.883696688361883
Asap1	-0.332953240606164	8.94386644208459	-3.8722376767356	0.00108599262169083	0.0205734758532306	-0.891131087350377
Msmo1	-0.295343973233474	8.37789909790309	-3.87162731509753	0.00108748269739663	0.0205734758532306	-0.892446457010273
Qdpr	-0.26212031280049	9.28214658879877	-3.87206187709757	0.00108642159191963	0.0205734758532306	-0.89150994853815
Klhl2	-0.332311925255983	7.90730125209934	-3.87014140943188	0.00109111878765494	0.0206178939745186	-0.895648626624254
Tbc1d2b	-0.241437101725446	10.2668047169389	-3.86794909786336	0.00109650569331804	0.0206456749704989	-0.90037297732368
Tpd52l2	-0.256606110822221	8.15681601041165	-3.86619232652723	0.00110084157671681	0.0206795415907893	-0.904158629929285
Gm5779	-0.236951765525224	8.56353495278165	-3.85752576425785	0.00112248356916198	0.0210367090450088	-0.922832478708537
Plcb2	-0.221304446031449	8.41256369520585	-3.85153624590151	0.00113768843560293	0.0212718497801693	-0.935736449189894
Osgep	-0.207131795108093	8.36135194567862	-3.84915134564583	0.00114379981928951	0.0213114273663896	-0.940874154333361
Adrb2	-0.293331626628805	9.90713653207414	-3.84388420564282	0.00115741348404353	0.0214402810325424	-0.952220174275575
Galnt10	-0.317001014559747	7.64449775433788	-3.84332278044228	0.00115887407849216	0.0214425197991526	-0.953429483198447
Klhdc2	-0.238173665354292	9.68726407538289	-3.8426233016454	0.00116069640700206	0.0214514387922263	-0.954936141667991
Scfd2	-0.228835703515931	5.07179654283795	-3.83711901138621	0.00117513678828928	0.0216932690848558	-0.966791544266004
Mboat1	-0.34090141676091	7.8805056800206	-3.83338262108979	0.00118504122447519	0.021850904144845	-0.974838452401231
Dnajc10	-0.185058526470694	11.2065264289143	-3.83144941872291	0.00119019844388933	0.0218964116878921	-0.979001681913856
Rdh14	-0.233620139369671	5.19632480736113	-3.82655529842542	0.00120335493486518	0.0220110808371625	-0.989540663516249
Snhg11	-0.299746683308177	5.49615704687032	-3.82674970623648	0.00120282956416205	0.0220110808371625	-0.98912204584312
Fmo5	-0.432608313666523	5.86974106512168	-3.82371240112886	0.00121106384851636	0.0220763973752896	-0.995662079045987
Glrx5	-0.297191349836991	7.45692812930359	-3.82422548644478	0.00120966890875903	0.0220763973752896	-0.994557313428641
Ppfia4	-0.237806166162711	8.50042904456024	-3.82385723350593	0.0012106699259781	0.0220763973752896	-0.995350229858828
Ccdc88a	-0.208578933437351	10.1373106661563	-3.82289256881515	0.00121329608403641	0.0220919269909018	-0.997427302849223
Ap2a2	-0.319009720958009	8.12899744419497	-3.82112407891595	0.0012181253170691	0.0221295070371066	-1.00123503138217
Slc5a11	-0.230923154235851	5.01527560440619	-3.81877679085241	0.00122456472962589	0.0221961024888588	-1.00628875660839
Nfam1	-0.2283935616254	9.50636338330977	-3.81538095510635	0.00123394085337375	0.0223216540285355	-1.0135995805962
Cdc42ep3	-0.248617650569875	11.9587154824896	-3.81306043061851	0.00124038915353004	0.0223311905537102	-1.01859509349845
Cyp7b1	-0.415269224556369	6.78420801092337	-3.80952666681431	0.00125027348114966	0.0224433449070325	-1.02620194253411
Samsn1	-0.282791203211836	11.6752443379906	-3.80933010244955	0.00125082559556844	0.0224433449070325	-1.02662505415891
Cyp51	-0.405544300250502	6.40147907733155	-3.8078316405939	0.00125504251441041	0.0224780174408575	-1.02985048725686
Emilin2	-0.276801125252206	11.5054654340956	-3.80425753899785	0.00126515799033616	0.0225991670037169	-1.03754330906025
Sucla2	-0.220045017500381	9.44592376800211	-3.79490608778333	0.00129201115169822	0.0230274370633964	-1.05766834571029
Mtfr1	-0.236836628789323	8.80598007260433	-3.79114281745898	0.00130297735549028	0.0231455633458622	-1.06576601109682
Pigk	-0.287850364681191	7.52723770940853	-3.78628877594946	0.00131725929907997	0.0232958398693645	-1.07620973654998
Tfb1m	-0.458221727844951	5.81791258340596	-3.78544314425238	0.00131976330560343	0.0233143617066036	-1.0780290386724
Tmem150c	-0.179919319440909	4.92298809192713	-3.77938731337134	0.00133783453952394	0.0235297162693193	-1.09105658033647
Adpgk	-0.279350270384484	8.57352229828212	-3.76538397484985	0.00138057250936949	0.0241751236460161	-1.1211739216372
Kdm6b	-0.251138696900487	9.97355630853771	-3.76318062247683	0.00138741993735076	0.0242419826389726	-1.12591179147486
Specc1	-0.248051332871934	7.71506716868562	-3.7608636589659	0.00139465695716147	0.0243418588869895	-1.13089367904122
Cul5	-0.274305158195385	7.5709476444594	-3.75545283713656	0.00141170448746628	0.0245857338273414	-1.14252678623457
Cytip	-0.262410209602719	12.4889579936574	-3.75496928427686	0.00141323805817895	0.0245857338273414	-1.14356633281934
Nr1d2	-0.284779531258493	8.89831357390131	-3.75434942271205	0.0014152063555488	0.0245932439962633	-1.14489889837313
Ints6l	-0.230587670110408	9.54549345388657	-3.75202524592291	0.00142261086081035	0.0246951050187307	-1.14989517679009
Dusp18	-0.355191415731352	5.256299437813	-3.75142298033643	0.0014245358854742	0.0247017300617709	-1.15118981718589
Huwe1	-0.179682576426823	9.99715615609282	-3.74607205102597	0.00144175346592016	0.0248738562815051	-1.16269137683305
Zfand1	-0.263853731302835	7.62163408714824	-3.7466740292646	0.00143980618744821	0.0248738562815051	-1.16139753444955
Lmf1	-0.467417673154866	6.55850433249603	-3.74353210713428	0.00144999860663447	0.0249272048326366	-1.16815029688939
Tesk2	-0.43756124928656	6.2568139927581	-3.74409667872638	0.0014481618488701	0.0249272048326366	-1.16693693512734
Hipk3	-0.227695909078651	11.3493066125225	-3.74143902437458	0.00145682844497353	0.0250177459890573	-1.17264853425753
Tmem50b	-0.234748328561021	10.0415841390959	-3.7380145772434	0.00146807176993612	0.0251838035132129	-1.18000746035092
Tmem268	-0.290271915295865	8.24960901833152	-3.72804803433331	0.00150128865764433	0.0256985293749707	-1.20142105790848
Usf3	-0.207179434778842	9.48004905446132	-3.72523222368712	0.00151080817651569	0.0258094337042583	-1.20746989666146
Lbr	-0.387448756924576	11.6806719250951	-3.72257451874435	0.00151984831227098	0.0259054017442993	-1.2131786600909
Usp24	-0.300570539517534	7.42136857212447	-3.71769773843483	0.00153657690782935	0.0261348707861942	-1.22365289225798
Arhgef1	-0.269780956240373	8.78745501288147	-3.71551250988969	0.00154413214865776	0.0262254691208607	-1.22834580067698
Cbfa2t3	-0.193826840751142	9.72043923041694	-3.71066266530947	0.0015610324424905	0.0264384383513868	-1.23876007244494
Selenbp1	-0.411203826142704	6.82648561837168	-3.70876532513587	0.00156769411198012	0.026499055315197	-1.24283390898658
Stk17b	-0.198079304749782	10.7178381494267	-3.70525480440816	0.00158009444554244	0.0266733903066284	-1.25037085470832
Zbtb44	-0.250990834926979	8.12217583950523	-3.7048385591397	0.00158157122155516	0.0266733903066284	-1.2512644645193
Zfand4	-0.264907046845504	5.16418867971011	-3.70436034328035	0.00158326955559142	0.0266739255128849	-1.25229110130801
Arhgap45	-0.247980449394619	10.6851643896594	-3.70092070462565	0.00159553866561371	0.0268523620853285	-1.25967490752619
Anp32a	-0.248867171734435	9.45935634570729	-3.69733884121076	0.00160841565268702	0.0269566866181059	-1.26736321398619
Hipk1	-0.237093336187544	12.2520328038737	-3.69786857016099	0.00160650475361891	0.0269566866181059	-1.26622622739868
Irak3	-0.200006451183925	10.0704599955349	-3.69545995240134	0.00161521165053193	0.0269566866181059	-1.2713958295749
Map4k4	-0.279694019502584	10.7502628468096	-3.69629548527924	0.00161218598232285	0.0269566866181059	-1.26960257314764
Zer1	-0.210589000964456	8.53833215592418	-3.68861558053873	0.0016402104191314	0.0273169279481769	-1.28608378359849
Snx27	-0.23514629899718	9.23058343719823	-3.68498542052389	0.00165362524011381	0.0275117172224756	-1.29387280666698
Chlsn	-0.408216143536426	7.50744112518745	-3.68372017233464	0.00165832641366403	0.0275190217314839	-1.296587367941
Dusp22	-0.340990042165157	7.16764849077755	-3.6825566636393	0.00166266129424211	0.0275190217314839	-1.29908355396823
Fam174c	-0.346903965787589	6.65011512543602	-3.6829509358708	0.00166119109448646	0.0275190217314839	-1.29823769446108
Prr5l	-0.26821775963043	8.09809819546478	-3.68188254966473	0.00166517799292403	0.0275322043148235	-1.30052975291912
Septin9	-0.293936690606552	8.12566886741045	-3.67842878263723	0.00167813164099219	0.027717747073354	-1.30793874799965
Egln1	-0.44439817015223	5.61724540239364	-3.67325914113397	0.00169770830489613	0.0279833382284887	-1.31902709414923
Sdad1	-0.237141600899138	9.74274275197283	-3.66970133684144	0.00171131293111684	0.0281207017069045	-1.32665713914057
Selenbp2	-0.380616490057808	6.59113456467347	-3.67020445458165	0.00170938250762303	0.0281207017069045	-1.32557820965545
Ralgapa1	-0.217526410474716	9.40395685984869	-3.66824082950474	0.00171692907053551	0.0281840510501752	-1.32978907759176
Tbl1xr1	-0.191121579001587	11.1728729081129	-3.65936261439595	0.00175146515511665	0.0287215161963545	-1.34882443192828
Pcmt1	-0.203693821005501	7.89746927135026	-3.65723130706648	0.00175985815319049	0.0288240523120914	-1.3533932254482
Erlin1	-0.214304024678193	10.027250854136	-3.6449197469008	0.00180912872364868	0.0293364794549109	-1.37977850374852
Pygl	-0.390020172905509	9.71318740284374	-3.64614567718077	0.0018041617583427	0.0293364794549109	-1.37715167715741
Rflnb	-0.361564330190126	6.76620951000967	-3.64536321063362	0.0018073304245921	0.0293364794549109	-1.37882829762192
Gfer	-0.34814415550299	6.44739813962458	-3.64387259821657	0.00181338209597323	0.0293756887105785	-1.38202216238639
Msl1	-0.21849475129385	8.65436527204098	-3.64217344630968	0.00182030496348501	0.029428263576341	-1.38566265191144
Ypel3	-0.215635173099954	10.8505186093787	-3.63140951117794	0.00186477456213187	0.0299956953436388	-1.40871966002312
Dhrs7	-0.423372056183701	7.94018867213177	-3.63002781749141	0.00187056041138684	0.0300585535986409	-1.41167868965872
2610035D17Rik	-0.401977105600646	6.04200954087583	-3.6274162643921	0.00188154503771102	0.0302047425562336	-1.4172711769925
Acss2	-0.372227943422251	8.01408247183991	-3.62510166891953	0.001891334139667	0.0303314658370444	-1.42222730278964
Elac1	-0.270251879128775	7.6432269694513	-3.61907403329917	0.00191706473006395	0.0306213782481771	-1.43513199660465
Lrba	-0.392783502233098	5.94191141611861	-3.61657493105806	0.00192783446018983	0.0307320622861934	-1.44048153318291
Agps	-0.176439731087866	11.0003537388093	-3.61512042910776	0.00193413017589743	0.0307405694788862	-1.44359478602768
Napsa	-0.211880353925036	9.79915953630119	-3.6152907189271	0.00193339203411152	0.0307405694788862	-1.44323030214572
Akna	-0.192071025949043	9.20554943267133	-3.6049846984628	0.00197857222044158	0.0313350828940161	-1.46528481482888
Ccno	-0.459691808862	5.68353462340441	-3.60480550021317	0.00197936699817871	0.0313350828940161	-1.46566821603458
Sec14l3	-0.22746487005846	4.91918665782374	-3.60539325064197	0.00197676139899013	0.0313350828940161	-1.46441069264296
Flvcr1	-0.267745915751941	11.7159568704731	-3.60395084088894	0.00198316193279952	0.0313641370893837	-1.46749675456418
Nin	-0.195387239509672	9.73634828612725	-3.60311426316441	0.00198688357197935	0.0313919758830499	-1.46928654935142
Ear10	-0.328464053356631	8.87180228721757	-3.60158969743291	0.00199368365820788	0.0314331711333045	-1.47254809384721
Cd2ap	-0.297112459748012	7.89398405062297	-3.59745598777821	0.00201223782904064	0.0315743788762701	-1.48139047970364
Limd1	-0.202109044347538	9.66188973369249	-3.59799322773311	0.0020098167736165	0.0315743788762701	-1.48024135441577
Stk16	-0.400364677218963	5.8722471811057	-3.5978178926667	0.00201060659788204	0.0315743788762701	-1.48061638866418
Apln	-0.388021425531387	5.86495710902738	-3.59563524121881	0.00202046450718773	0.031641423128708	-1.48528477197592
Abtb1	-0.351939687172246	6.6922016736961	-3.59248538664072	0.0020347753573194	0.0318343886548358	-1.49202116068905
Ash2l	-0.186518660383582	9.43360171904082	-3.58879612551263	0.00205166480575338	0.0320359953327638	-1.49991007594104
Depp1	-0.397358054836745	5.85779485221038	-3.58540305128235	0.00206732102440512	0.032217597853558	-1.5071646170768
Atg4c	-0.180640781207742	10.2321715148013	-3.58184242254609	0.00208387778217432	0.0323810329162136	-1.51477633343046
Ralgapb	-0.160038816570566	9.75568135248374	-3.58218476082967	0.00208228022825997	0.0323810329162136	-1.51404454903204
Klhl5	-0.350060709783011	6.24511716242073	-3.57936482777781	0.00209547599652985	0.0324981524461824	-1.52007215211581
Kmt5c	-0.313791711494712	7.25833441389062	-3.57321238694068	0.00212455459190218	0.0328853928852944	-1.53322057700563
Elmo2	-0.298000878103128	7.08220079487787	-3.57277493140996	0.00212663732864301	0.0328858265168419	-1.53415533963874
F5	-0.386227613078958	5.55097561097315	-3.57102622278807	0.00213498321108144	0.0329830176576819	-1.53789184180158
Arhgap39	-0.214711572082756	10.2695845263755	-3.56999947233632	0.0021398985977743	0.0330270752723025	-1.54008559460712
