"gene_symbol","trend_slope","trend_FDR","log2FC_100LD50_vs_TX91","FDR_100LD50_vs_TX91","log2FC_TX91_vs_Sham","FDR_TX91_vs_Sham","meanExpr_TX91","pass_step5","notes"
"Tmem268",-0.290271915295865,0.0256985293749707,-0.994821220237072,0.00531118832800462,0.396751882960677,0.464802768416319,8.74105732318234,TRUE,""
"Rras",-0.290010621378639,0.0394448679102121,-0.938346799088388,0.0116375061437364,-0.240470238020665,0.738749847278625,9.65663968370263,TRUE,""
"Dock5",-0.289933067289345,0.0159733085923323,-0.763596436128898,0.0146730565149612,-0.299025590298863,0.561174528582204,9.42858262467907,TRUE,""
"Hspa4l",-0.28943190368214,0.0112403908125558,-0.859032008161573,0.00890106592494342,0.188863123299022,0.776123250991536,8.85559240408096,TRUE,""
"Hnrnpul2",-0.289192382056573,0.00306655965651637,-0.831675089145294,0.00282604079024165,-0.117722883482241,0.847777227338494,10.8433230570423,TRUE,""
"Atg9a",-0.288609172994093,0.014247104298077,-1.00019017935571,0.00126923869737007,-0.176444974373718,0.770585410180557,8.91694275115612,TRUE,""
"Eeig1",-0.288423869438651,0.00125598806840295,-0.904730888383957,0.00629914772380633,-0.325509492785002,0.54175006034754,9.79582023437783,TRUE,""
"Atp2c1",-0.288303983761139,0.0716533951023508,-0.844881082612527,0.0321856770706178,-0.208494685649788,0.802218152445081,9.97575943200471,TRUE,""
"Mtus1",-0.287971031275689,0.00147510787706703,-0.762273004428579,0.000826219839425458,-0.0875474148125601,0.858322553218604,10.4729016847975,TRUE,""
"Pigk",-0.287850364681191,0.0232958398693645,-0.906712987024018,0.013664578676145,-0.0546170905816075,0.958085425219585,7.92317935461942,TRUE,""
"Gm13498",-0.287359741222721,0.0474309779828055,-0.959800600960563,0.016398918552424,0.52128136673962,0.360393150527803,8.83143093861617,TRUE,""
"Mapre2",-0.287233597207958,0.00106149738471731,-0.858048653525318,0.000496659390623937,-0.450730100411054,0.110403797788712,9.99025354685922,TRUE,""
"6030458C11Rik",-0.28657925454831,0.0171329343166549,-0.833386921904246,0.0338899940508402,0.160258227304396,0.852676042233913,7.45485444994974,TRUE,""
"Tstd1",-0.285492523347208,0.0346224367311541,-0.962344307240493,0.0182249014218081,0.039260784759886,0.975462823413748,8.21558651035597,TRUE,""
"Nabp1",-0.285301104743902,0.0413086709617589,-0.990361948127652,0.0112497602765231,-0.0782401004876441,0.940317190859413,8.76609013335854,TRUE,""
"Arpp19",-0.284822963450807,0.0183578381574748,-0.86010196736406,0.00864839113203853,-0.419264925177115,0.372565221440131,8.28230979366439,TRUE,""
"Nr1d2",-0.284779531258493,0.0245932439962633,-0.958145263335664,0.00356444925778837,-0.665801671360718,0.0807476751675324,9.27614204854132,TRUE,""
"Sdf4",-0.284725542031743,0.0368941680601089,-0.894947274862365,0.0149873238131244,-0.456824320274936,0.393482290630766,7.48335886428223,TRUE,""
"Cnst",-0.283829325639371,0.00998980169210499,-0.718177838724724,0.0119407432104208,-0.412514796451667,0.286897414901856,9.40554036284713,TRUE,""
"Dpagt1",-0.28357340356693,0.0172493846632525,-0.892672238891056,0.013250815128805,-0.13968856640027,0.861937756211686,8.88621595593883,TRUE,""
"Cat",-0.283479619911901,0.00220864495838767,-0.872402655138346,0.000530398911603875,-0.124528539443842,0.809286557333898,11.9079193228436,TRUE,""
"Samsn1",-0.282791203211836,0.0224433449070325,-0.7290886937124,0.0288135588117466,-0.00639896408742224,0.99757014985317,12.0741664441527,TRUE,""
"Ttc27",-0.281089090650432,0.0818685647785925,-1.05841391606173,0.0110197897876396,0.0365261589393064,0.978971639391866,6.68468913906472,TRUE,""
"Zfp362",-0.280660274646622,0.0115184191540419,-0.737581743488837,0.00633996502852537,-0.401410111806115,0.265451053428393,9.15294789373256,TRUE,""
"Slc49a3",-0.279781386038657,0.00742943831090851,-0.889149931822503,0.00667821094090647,0.681925075102033,0.0725312116148174,10.067626456347,TRUE,""
"Map4k4",-0.279694019502584,0.0269566866181059,-0.855496956229679,0.0113891519713699,-0.218062231370686,0.739947161259618,11.0496504592079,TRUE,""
"Dcps",-0.279566408473421,0.0566418206566196,-0.978317637404172,0.0108997355908378,0.173598862141801,0.838892486730544,7.70239871062153,TRUE,""
"Irak1",-0.279538708570539,0.0102601948684503,-0.825454919185857,0.00761618353284365,-0.0934750706691752,0.897914933853475,9.26314358874864,TRUE,""
"Tnfsf14",-0.279513166462803,0.0330982853212774,-0.901575026024314,0.013905874937815,0.739171933174446,0.0871589382288585,7.99561043284818,TRUE,""
"Adpgk",-0.279350270384484,0.0241751236460161,-0.94952391108499,0.00356448738124618,0.00860471453515821,0.996338781300125,9.11082725222224,TRUE,""
"Pdp2",-0.278079104230332,0.0100676885296409,-0.817120693065,0.00712007653438121,-0.0892145776057021,0.900922359591482,9.28605441853462,TRUE,""
"Emilin2",-0.276801125252206,0.0225991670037169,-0.951493686965687,0.00214422193322419,-0.205961572434925,0.721003121215271,11.884233091055,TRUE,""
"Mcemp1",-0.275666465691508,0.0948712719280315,-1.03441887523339,0.0112774469836196,0.277033615040041,0.720814214218131,10.1609497096486,TRUE,""
"Zfp326",-0.275349121089948,0.00697930787106512,-0.77061384038106,0.00681812369240095,-0.401213097101589,0.301684785076899,9.87507178343811,TRUE,""
"Orc3",-0.27444179721367,0.0577932593064193,-0.859276107896513,0.0379755362569869,-0.409591472278751,0.537223018321125,7.61145207117374,TRUE,""
"Cul5",-0.274305158195385,0.0245857338273414,-0.843684315577479,0.0142539453535614,-0.214560570581432,0.751109943647283,7.87644253419107,TRUE,""
"Timm21",-0.274030540804262,0.004568791004072,-0.85604436300155,0.0014935278216465,-0.159625582150682,0.757977029070953,9.4357300683225,TRUE,""
"Meis1",-0.273664822649945,0.0931185955105861,-0.958984314654771,0.0345758075299002,-0.244390086681278,0.796067312975535,7.61243474748275,TRUE,""
"Serpinb1a",-0.273624906257381,0.0763351576201989,-0.991822648209388,0.0171463672343523,-0.0184820212352754,0.99022646533644,6.13341082103166,TRUE,""
"Bltp3b",-0.273274461808625,0.0744665620133909,-1.0483811548143,0.00276935078292374,0.375280501310625,0.485068196387742,9.22186496123464,TRUE,""
"Pccb",-0.27222868282606,0.0686724082591829,-0.883369401462986,0.0334722397587789,-0.708978567883293,0.173240451271729,7.50085322236811,TRUE,""
"Ubqln2",-0.271164089279744,0.00967297807175502,-0.808590003077842,0.0025576120831689,-0.381529562473697,0.284974797688861,8.79335547222843,TRUE,""
"Elac1",-0.270251879128775,0.0306213782481771,-0.861822265093771,0.0123736478865555,0.0219467613801605,0.98615160717505,8.18042045895605,TRUE,""
"Arhgef1",-0.269780956240373,0.0262254691208607,-0.794784412933906,0.0390243475939166,-0.261941356753287,0.71761209774309,9.31925441044901,TRUE,""
"Pon2",-0.269242573746021,0.00209772448483453,-0.775925810773371,0.00148198970033897,-0.273718706825235,0.445961043567954,10.4512106299779,TRUE,""
"Utp6",-0.26889121467883,0.0424592392902548,-0.726636740130446,0.0334722397587789,-0.657523033403482,0.106873314545185,8.26660004140602,TRUE,""
"Prr5l",-0.26821775963043,0.0275322043148235,-0.849563384262032,0.00762264749838181,0.347857840367784,0.479550027507285,8.37764976585499,TRUE,""
"Kif21b",-0.268202160924043,0.0198113647132466,-0.73529960845457,0.00998216263500568,-0.409432321681495,0.29029899915252,9.15007899207738,TRUE,""
"Flvcr1",-0.267745915751941,0.0313641370893837,-0.792881810969094,0.0257808077978408,-0.146343940670652,0.851559552175278,12.0256906822514,TRUE,""
"Ebpl",-0.267537099137854,0.0351914255989497,-0.684212213514642,0.0425537729735561,-0.18486139367077,0.791444793257303,8.4438228704708,TRUE,""
"Treml4",-0.266758621141449,0.0350023519120514,-0.862765364088789,0.0130216042201455,-0.080342132273822,0.92941803560709,8.114828800846,TRUE,""
"Glo1",-0.26675618946665,0.0118515679983151,-0.858311674552843,0.00342301128905993,-0.332956817105593,0.447201075715596,9.59774928107606,TRUE,""
"Tbc1d5",-0.266734766301348,0.040288252016779,-0.870845736449785,0.0142460254461082,-0.236893365494762,0.727479980370988,8.15278560900427,TRUE,""
"Nadk",-0.26638709908609,0.00917950204158656,-0.79020716351226,0.00609731583019657,-0.284900430713909,0.538083896865628,11.6188913566203,TRUE,""
"Fcer2a",-0.266276721189802,0.0968701117695181,-0.995101727328395,0.0115325383062108,-0.100074505355703,0.919291096411392,9.02230580200091,TRUE,""
"D2hgdh",-0.266078322906967,0.00762045556495492,-0.732935844909836,0.0028006402048584,-0.135690363954687,0.784625498047023,9.08874713672096,TRUE,""
"Zfp518b",-0.26448842906079,0.0954686065686826,-0.89569415661508,0.0313324412956841,-0.504627544621579,0.405928455229626,7.47202528241934,TRUE,""
"Vcl",-0.264350895097532,0.0193302105068943,-0.881318346616577,0.00291714513475452,-0.216689686547369,0.690261303020215,11.9965246568132,TRUE,""
"Slc22a15",-0.263904379136519,0.0331145866534591,-0.882759964887389,0.00668658918071669,-0.39922511731144,0.398936307972727,8.49803389364497,TRUE,""
"Zfand1",-0.263853731302835,0.0248738562815051,-0.718280685693531,0.0297824903629005,-0.155413012459105,0.830725376997221,7.91953064463045,TRUE,""
"Herc4",-0.263284526294748,0.00189614346526395,-0.832868675957789,0.000354190663569271,-0.26387066167883,0.418275168344735,11.0405803605862,TRUE,""
"Cytip",-0.262410209602719,0.0245857338273414,-0.835875914603314,0.0101295655231934,-0.212241531375543,0.733945942080572,12.8777807689161,TRUE,""
"Fancl",-0.262188587562827,0.0419752041932344,-0.88260357633014,0.0124353529380427,0.0072245389083605,0.997522173058434,8.140949851195,TRUE,""
"Qdpr",-0.26212031280049,0.0205734758532306,-0.647204940108045,0.0331137611061536,-0.173242924961558,0.777169758092862,9.51111726907527,TRUE,""
"Chsy1",-0.261735445984221,0.0119487568698117,-0.715603357213476,0.0116375061437364,0.257397911692516,0.594571616087049,11.5567730233835,TRUE,""
"Kdsr",-0.261552986381807,0.0126585399183543,-0.691016800870718,0.0171049788407014,-0.643987167774592,0.0517474867491517,11.1828222506885,TRUE,""
"Mettl21a",-0.260412649627522,0.00395363963881238,-0.779512514686962,0.00246904561868288,-0.201135091230769,0.661650189299854,9.41939176876954,TRUE,""
"Hcfc1",-0.259270953543326,0.00894702404899159,-0.748703784444404,0.00749638925994269,-0.080557888790409,0.904827881852335,11.9584403482349,TRUE,""
"Rassf4",-0.258715958674466,0.00636473770104431,-0.800486510250343,0.00203296127718388,0.0131737224803015,0.98871756430502,11.6153072280817,TRUE,""
"Kifap3",-0.258439212950574,0.0550901215613942,-0.745321514644386,0.0460932066853033,-0.456964536061371,0.397633373974103,7.79500378641234,TRUE,""
"Tpd52l2",-0.256606110822221,0.0206795415907893,-0.726635213625025,0.0260954035111024,-0.378663633531906,0.439090290868413,8.51455232747568,TRUE,""
"Serbp1",-0.255780176251317,0.0113635730994117,-0.762095613541733,0.00441183598081965,-0.304926091527328,0.447279498847157,10.4070590414051,TRUE,""
"Ift140",-0.255532148304076,0.00925299094328251,-0.690281775090747,0.00708516760893815,-0.332343936257205,0.360946079639835,8.65115643649735,TRUE,""
"Ap1ar",-0.253040958912203,0.0183143331710412,-0.665881242044977,0.0144286136269743,-0.0834195831094053,0.896508405478083,9.13048658338169,TRUE,""
"Man2a2",-0.25233297039936,0.0614136043375165,-0.76247364904602,0.0283493796342271,-0.473620506771862,0.326509858768209,9.7370593626088,TRUE,""
"Ankzf1",-0.25220063081274,0.0899287553780851,-0.82178302228373,0.0462151884615237,-0.104113209044058,0.918504433618085,7.14113674646025,TRUE,""
"Tpcn1",-0.252175746080554,0.0926313426443645,-0.767751045353125,0.0391885170112369,-0.542066888056245,0.278600481940492,7.91907910517536,TRUE,""
"Kdm6b",-0.251138696900487,0.0242419826389726,-0.888010401228915,0.00142672816215458,0.132874416215786,0.824285920467645,10.3435381679517,TRUE,""
"Zbtb44",-0.250990834926979,0.0266733903066284,-0.628233988860493,0.044330643064703,-0.372978328535702,0.417753808434817,8.38159290557288,TRUE,""
"B4gat1",-0.250966231844039,0.0358010658221523,-0.627372123929931,0.0358411223548174,-0.139142792212178,0.832772725617624,8.69871737839046,TRUE,""
"Thap11",-0.249354253298505,0.0405915950572003,-0.684906147637255,0.0378673838587002,-0.398481214675373,0.40827346700016,8.45002998180562,TRUE,""
"Abca3",-0.24925967990908,0.0722867730870257,-0.918037365929226,0.00459469775819143,-0.308600867593084,0.558816821065112,9.41914977204385,TRUE,""
"Anp32a",-0.248867171734435,0.0269566866181059,-0.801183606640997,0.013150078030153,-0.362996352777003,0.462323195511474,9.87540622566013,TRUE,""
"Cdc42ep3",-0.248617650569875,0.0223311905537102,-0.632535050585723,0.0293952561489071,-0.47112382962119,0.206866595320292,12.2905705663592,TRUE,""
"Specc1",-0.248051332871934,0.0243418588869895,-0.708323888098194,0.0189048201443118,-0.505418903877391,0.1881754511298,8.14932752589635,TRUE,""
"Arhgap45",-0.247980449394619,0.0268523620853285,-0.794611591209913,0.010378875116134,-0.317853557084689,0.519263023606022,11.2234148094277,TRUE,""
"2900060B14Rik",-0.247134592647694,0.0671790173042624,-0.83625744323531,0.0430383312848675,1.37043046295672,0.00200447351843263,8.33889931344693,TRUE,""
"Elp1",-0.246682411808658,0.0398977880443261,-0.755100132688481,0.0237718196336305,-0.318125641172252,0.561174528582204,7.89050559499784,TRUE,""
"Spidr",-0.245837215598909,0.0166766284690484,-0.701226556950065,0.00771345699783183,-0.14040190780077,0.800358455323175,11.6121126338534,TRUE,""
"Tiam1",-0.245656005924975,0.0474309779828055,-0.87388561442792,0.00681728680548881,0.0154173161347391,0.988837073988011,11.8218558687965,TRUE,""
"Il16",-0.244758874675413,0.00920717577593119,-0.813832993882103,0.000593266323608656,-0.168119926879761,0.690261303020215,10.4923255918708,TRUE,""
"Scarb1",-0.243779338533939,0.0484839420416493,-0.839347330348401,0.00637651521577935,-0.314489605158547,0.519156405945242,9.7792239059074,TRUE,""
"Gopc",-0.242085512253508,0.0393539282749229,-0.63253247750032,0.0471354697246692,-0.114869912657424,0.873956609067671,8.36264671817147,TRUE,""
"Tbc1d2b",-0.241437101725446,0.0206456749704989,-0.778463284222848,0.00942217622869212,-0.273353354802623,0.590650992754256,10.6159098805743,TRUE,""
"Itpr2",-0.241009008545677,0.0503219491605412,-0.822007553352598,0.0161464386992649,-0.174695052752446,0.813524013075341,7.63315000927062,TRUE,""
"Vezf1",-0.240892932837651,0.0460865179127248,-0.738681391925444,0.0374866252939728,-0.508301701714338,0.287180844795269,8.12846336468645,TRUE,""
"Clec10a",-0.23987956750424,0.00946551068632358,-0.78522561823711,0.00185861108419444,0.128339707748802,0.80907726452083,10.2303376659438,TRUE,""
"Zfp931",-0.239750895232784,0.0663238148393062,-0.864902087320964,0.00954159391060185,-0.0714862391260365,0.935575026695401,8.89503380054773,TRUE,""
"Rin3",-0.239079948285338,0.0800772619275822,-0.731360644927177,0.0148112436537993,-0.415165071029117,0.318375715490584,9.09246799334264,TRUE,""
"Trav3-3",-0.23906427025766,0.0148996481260497,-0.79937548591194,0.00400143478356129,-0.297674928675709,0.488096389690709,12.6272637638198,TRUE,""
"Nemp2",-0.23829936039481,0.00384406515544863,-0.713926107094641,0.00175732825331534,-0.130420169058308,0.770585410180557,9.86090624828873,TRUE,""
"Klhdc2",-0.238173665354292,0.0214514387922263,-0.59499334994816,0.0390181998409468,-0.347302664468755,0.410189133217869,9.94357538890708,TRUE,""
"Ppfia4",-0.237806166162711,0.0220763973752896,-0.640718499749266,0.0230139746509074,-0.119520568594845,0.848869463954797,8.8697864385024,TRUE,""
"Sdad1",-0.237141600899138,0.0281207017069045,-0.700369739135548,0.0184049138421264,-0.241427526223289,0.650731928318195,9.98913727414367,TRUE,""
"Hipk1",-0.237093336187544,0.0269566866181059,-0.662479351995895,0.0307427971666597,-0.283421315182668,0.579285827570184,12.5104048818166,TRUE,""
"Gsto1",-0.237069788435344,0.0127635738759919,-0.683159902697716,0.0065114496300179,-0.244601977391673,0.54629765358095,8.96787560724197,TRUE,""
"Septin11",-0.237038668493366,0.0185551730293943,-0.788271919426144,0.00515240275886582,-0.289743627942963,0.516619271180448,12.1012891998677,TRUE,""
"Gm5779",-0.236951765525224,0.0210367090450088,-0.807167549252608,0.0131657886512681,-0.0805766251456799,0.922494333196028,9.08529971374519,TRUE,""
"Mtfr1",-0.236836628789323,0.0231455633458622,-0.695819230868612,0.0146896824409165,-0.0589713036204316,0.938339761387724,9.25072608094237,TRUE,""
"Fbl",-0.236328823823914,0.0603219052305528,-0.881553843043013,0.00342420136836865,-0.123715134633796,0.85141768254216,9.47512236491148,TRUE,""
"Glud1",-0.235466188537103,0.0134943453717093,-0.739017563432455,0.0057143336814858,-0.291963527116062,0.478491002546119,10.5668418138352,TRUE,""
"Hdlbp",-0.2354336191493,0.0474309779828055,-0.792586943112655,0.0053968022616527,-0.176096364603161,0.751158143415731,9.3974639790718,TRUE,""
"Kpna2",-0.235313184787456,0.0493967488139875,-0.707813501419913,0.0454168956749376,-0.302817372922284,0.618900153872717,8.90656664587642,TRUE,""
"Aff4",-0.235307802054256,0.0554234750185802,-0.759266820315313,0.035882833776904,-0.446609555009344,0.393031205374471,8.2175252052842,TRUE,""
"Snx27",-0.23514629899718,0.0275117172224756,-0.631125317591261,0.0262015322269528,-0.428729339108129,0.254949852895996,9.46275088263946,TRUE,""
"Taf3",-0.235117809998166,0.0138697177391845,-0.729903020305112,0.00782251125823487,-0.371443103409764,0.33413950905144,9.04307773518562,TRUE,""
"Tmem50b",-0.234748328561021,0.0251838035132129,-0.79131307538503,0.00386954414964378,-0.0571723513145965,0.937858896760463,10.346403507605,TRUE,""
"Itgb7",-0.233953023667802,0.0346224367311541,-0.864600052468386,0.0018320774209635,0.284851909216917,0.50699915247182,10.6700728266001,TRUE,""
"Usp48",-0.233398632956378,0.0331820119165563,-0.677005324884236,0.0237270602431522,-0.61827922395794,0.0761228939584623,10.0531750073726,TRUE,""
"Hsd17b8",-0.23288599508358,0.018336425730841,-0.733119316870109,0.00679809980248566,0.0385122687460377,0.959740672025828,9.04277343317068,TRUE,""
"Ipmk",-0.232488443603452,0.0568164477091673,-0.69067003372709,0.0289925913597202,-0.330641570734777,0.506331124132421,8.5585464531574,TRUE,""
"Smpdl3a",-0.231836155974286,0.0650948189741059,-0.875558771502021,0.00268029288780044,-0.16668476561993,0.772343419963225,11.858327448302,TRUE,""
"Rpia",-0.23123139422283,0.0368941680601089,-0.63462306562964,0.0484038013224211,-0.0388328099843047,0.967575347919995,10.4309855291582,TRUE,""
"Tmpo",-0.230801393443014,0.0475456983099317,-0.851368141294172,0.00236544282670333,0.0496305012975284,0.945758491453124,10.3519523167025,TRUE,""
"Ints6l",-0.230587670110408,0.0246951050187307,-0.647128842645371,0.00736711894012242,-0.318334692630627,0.351895916175728,10.037971939171,TRUE,""
"Cdc42se1",-0.229935686253071,0.0362234094232162,-0.638262589922013,0.0320868714740595,-0.193242172255403,0.734115692004822,11.8536417644218,TRUE,""
"Dlgap4",-0.229562718455848,0.0363760466814681,-0.695348994687753,0.0447615858620277,-0.440007609493104,0.372999524864356,8.65170953002246,TRUE,""
"Gng10",-0.229176557541715,0.0172493846632525,-0.713716068657003,0.00804323544218249,-0.0888780278757828,0.888220702925187,11.5206474668852,TRUE,""
"Uggt1",-0.229024659370476,0.0657835563773055,-0.893377804167436,0.00121590577915178,-0.0923211633169974,0.882850023366054,9.4717623300415,TRUE,""
"Nfam1",-0.2283935616254,0.0223216540285355,-0.663261747534058,0.0142460254461082,0.0286987503115128,0.971790581467447,9.92716383484969,TRUE,""
"Rnf145",-0.228190566068553,0.043606248920285,-0.607215489517504,0.0452944225830347,-0.402614422773983,0.341823997107634,10.2983862850692,TRUE,""
"Hsd17b10",-0.228080491700909,0.0892182662360149,-0.8403617579313,0.012409434720109,0.0644869786745517,0.942429687093244,9.34952417958328,TRUE,""
"Mrpl33",-0.227883013858897,0.0633702874251933,-0.768574816794397,0.027603403355145,-0.0318377221625958,0.977753031886137,11.0791900876383,TRUE,""
"Hipk3",-0.227695909078651,0.0250177459890573,-0.657131714076511,0.0176253256140389,-0.277952130909352,0.531815571369614,11.5246969136729,TRUE,""
"Ahsa2",-0.224451238938603,0.0482330604267358,-0.787792289154395,0.0102275557415999,-0.35406382870215,0.443986624393964,8.33900011961716,TRUE,""
"Pop5",-0.223741209246647,0.0846252214646541,-0.768349070976492,0.0259569388871938,-0.113731469580875,0.888220702925187,7.62745187724413,TRUE,""
"Ube2i",-0.223018856871472,0.0131218828352055,-0.600751333890273,0.0105729327422092,-0.217485758307769,0.580876638826907,9.44342403808419,TRUE,""
"Fto",-0.221558509092704,0.0151627242940325,-0.7475115002121,0.00383494792198513,-0.128794846881249,0.817835325086935,9.07592600959037,TRUE,""
"Plcb2",-0.221304446031449,0.0212718497801693,-0.715639976445967,0.021053877138655,-0.353591486437901,0.450736979745067,8.79411973331048,TRUE,""
"Sucla2",-0.220045017500381,0.0230274370633964,-0.685645378228674,0.0118260644556497,-0.341082013762355,0.389584184419335,9.80215614115827,TRUE,""
"Fam219b",-0.219561019699082,0.033621614804174,-0.647987726493295,0.0346134955901565,0.122835693170924,0.856545884301263,8.00216623105815,TRUE,""
"Gemin2",-0.219446262519674,0.0630284951722794,-0.686572899942825,0.0357993445015467,0.21737382466775,0.726493393441269,8.11786939218981,TRUE,""
"Xpo7",-0.2183910145986,0.0852134428355365,-0.764091028714939,0.0203976421166255,-0.270985207464937,0.643525038376174,7.74199997491423,TRUE,""
"Ralgapa1",-0.217526410474716,0.0281840510501752,-0.678602742060004,0.0251123095765969,-0.355361829060207,0.431412707499496,9.70564996601626,TRUE,""
"Opn1sw",-0.217088931122122,0.0612158558980896,-0.673255347559007,0.042122166312613,0.197126956233546,0.76070692153328,11.3876973858246,TRUE,""
"Bcl3",-0.21613918098321,0.0697228338503279,-0.712449600759434,0.0327269381547252,0.623338313120918,0.123042095463905,8.29828119750721,TRUE,""
"Wrn",-0.215936671960579,0.0547653208947723,-0.72994898061512,0.00668335517528099,-0.233196765015174,0.614691534962294,9.22092019330873,TRUE,""
"Ypel3",-0.215635173099954,0.0299956953436388,-0.611267385459325,0.0150392297035883,-0.517247339126564,0.0783745721466255,11.2910830510754,TRUE,""
"Tfdp1",-0.21504299080871,0.0343586547078705,-0.63720904163972,0.0333912003306319,-0.141817389473749,0.829303160196995,10.2523752426827,TRUE,""
"Arhgap39",-0.214711572082756,0.0330270752723025,-0.703247989427735,0.00540057897079251,-0.438207009978354,0.164770644199464,10.787476634332,TRUE,""
"Erlin1",-0.214304024678193,0.0293364794549109,-0.637435714374098,0.0307168531099347,-0.0696033629873973,0.927055275337614,10.2985980008987,TRUE,""
"Tspan14",-0.212679289568066,0.0528543331835456,-0.633523559230168,0.0419223821213075,0.142555743220701,0.83587368875165,9.80950200120128,TRUE,""
"Rbbp4",-0.212578078638673,0.0568164477091673,-0.666473082034036,0.011884514464613,-0.426567574546695,0.214031944149182,9.53009632775047,TRUE,""
"Napsa",-0.211880353925036,0.0307405694788862,-0.71499631509794,0.00739501163998539,-0.0131051228742685,0.988837073988011,10.132479016762,TRUE,""
"Snrk",-0.211855432240291,0.00863361991015035,-0.620312222888881,0.00680022344296979,-0.293123579048471,0.372004283939687,10.6190085068307,TRUE,""
"Foxk2",-0.211802419587749,0.0692907293985197,-0.612534228077536,0.0236791235002877,-0.407871395427472,0.256787921594755,8.83054960976769,TRUE,""
"Abcd1",-0.211173778255032,0.0716069089350927,-0.698738948890139,0.0176028172478868,-0.185996657267001,0.744753959468098,9.39862009217655,TRUE,""
"Ss18l1",-0.21051340621127,0.033552407873631,-0.619884348416644,0.0229733729978914,-0.093810216927821,0.88270832214649,9.61755908171787,TRUE,""
"Cyb5b",-0.208618752007322,0.0149914571551587,-0.657890513590106,0.00664479318977592,-0.204451221164057,0.630196093445277,10.2086205797431,TRUE,""
"Ccdc88a",-0.208578933437351,0.0220919269909018,-0.663046809499775,0.00385849386807903,-0.394303856294375,0.167677582555341,10.5887048380272,TRUE,""
"Cdkn2d",-0.208551906489101,0.0714659476595879,-0.735886028545428,0.012595835442063,0.609187573041444,0.0770599181303585,12.2296193844535,TRUE,""
"Hsp90ab1",-0.207968971733232,0.0369020721836519,-0.774323258874023,0.00101789770830273,0.192724880990903,0.631100814951449,10.5794334145073,TRUE,""
"Klc1",-0.207259019346177,0.0411974797554299,-0.593302199674559,0.0405081347930573,-0.328036986776418,0.450736979745067,8.50777494119728,TRUE,""
"Usf3",-0.207179434778842,0.0258094337042583,-0.642733919107055,0.0203031709051205,-0.360477146513407,0.360393150527803,9.78444101740238,TRUE,""
"Osgep",-0.207131795108093,0.0213114273663896,-0.70956657344934,0.00408577315300573,-0.115258007733086,0.832676666917144,8.72187742687091,TRUE,""
"Ddx17",-0.206350457788183,0.0654370661119494,-0.604839826799585,0.0228598868760618,-0.186029389141764,0.710982778813567,12.0261896364457,TRUE,""
"Aplp2",-0.205092079986223,0.0330308987083245,-0.675904473558656,0.013017364371804,-0.246674332412224,0.595126875824108,12.4673296514921,TRUE,""
"Pcmt1",-0.203693821005501,0.0288240523120914,-0.609841954159299,0.0193659872997854,-0.144874986002213,0.78767320189979,8.15321992353504,TRUE,""
"Arid3a",-0.202196686765604,0.083145197926391,-0.65029391220391,0.0262015322269528,-0.196933016400337,0.721971148149739,12.422976607051,TRUE,""
"Vsir",-0.201888753199794,0.0621451159386077,-0.65158000799174,0.0357993445015467,-0.270826944877504,0.608256996550912,10.2482339710203,TRUE,""
"Cd300a",-0.20169673349319,0.0931185955105861,-0.644207694115305,0.0420906647262615,-0.0585900095244725,0.944759481369609,9.65970441721329,TRUE,""
"Cebpz",-0.201418743266785,0.0689313843711154,-0.706846214628582,0.0164304395321796,-0.256599768407284,0.614691534962294,7.94506602488356,TRUE,""
"Nek7",-0.201417482989072,0.0344664182542176,-0.614295816103764,0.021587918854573,-0.00374809982096025,0.997989976346358,8.98585394863606,TRUE,""
"Mocos",-0.200955371958658,0.0421272932973342,-0.715267081132335,0.00963770868431231,0.2423978521834,0.608126546144462,9.8507378345157,TRUE,""
"Map3k15",-0.200511311434383,0.0553736984061948,-0.708974934099498,0.00899615509501034,-0.140286046786267,0.8099592104075,8.62880423144676,TRUE,""
"Stk17b",-0.198079304749782,0.0266733903066284,-0.6333868395579,0.00805835891826084,-0.366818177338361,0.245946798840833,11.1176372674581,TRUE,""
"Mllt3",-0.197879143725012,0.0862860976998174,-0.688463979481588,0.030140207899727,0.227646134137141,0.701701353598774,8.83609650310643,TRUE,""
"Sgk3",-0.196747486174495,0.0603242227205075,-0.606220395400985,0.0371118000387056,-0.0526979180635969,0.945758491453124,11.0935168931583,TRUE,""
"Lamtor4",-0.196561959414836,0.0841958504861966,-0.674376927085623,0.0241024460054096,-0.174839722639685,0.769370102260382,10.3180840178717,TRUE,""
"Slc44a2",-0.196102076087729,0.0379168167406162,-0.705709733987682,0.00329117388983442,0.148131587932102,0.749451409648803,11.9112082532788,TRUE,""
"Zcchc24",-0.195670171919139,0.0126054105012816,-0.639268736695941,0.00333807119437845,-0.131992601858796,0.753494544250914,10.5537711532142,TRUE,""
"Nin",-0.195387239509672,0.0313919758830499,-0.687316440687935,0.0035473573787841,-0.369643433109973,0.224399232229476,10.0761940104901,TRUE,""
"Cbfa2t3",-0.193826840751142,0.0264384383513868,-0.641163304603765,0.00400733651651503,-0.111578520599281,0.817473302326842,10.1421859563234,TRUE,""
"Herc2",-0.193567388771352,0.0482367548960322,-0.639417571582355,0.0165014204745409,-0.320520885689959,0.419263780272006,9.3690559588547,TRUE,""
"Tacc1",-0.193423763077426,0.0525400126846247,-0.690769204727628,0.00771077466112239,-0.142254219008564,0.79217475604258,8.79313909199078,TRUE,""
