ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
104303	Arl1	ADP-ribosylation factor-like 1	95.8610079186317	-0.775532381173122	0.226158107844419	0.000619493577204142	0.0271886646747505	-1.05903827416964	0.000619493577204142	down
117109	Pop5	processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)	889.049518135942	-0.617841738550656	0.1803873804879	0.000618094188680887	0.0271886646747505	-0.723544213930527	0.000618094188680887	down
52882	Rgs7bp	regulator of G-protein signalling 7 binding protein	3308.37060351042	-0.70063983896354	0.204635022204008	0.000623607970096142	0.027263037941275	-0.876709236129097	0.000623607970096142	down
67078	Pgp	phosphoglycolate phosphatase	810.752263458768	-0.675922377114472	0.197797875818784	0.000638299422735493	0.0277519963302525	-0.828023044555627	0.000638299422735493	down
432611	Dnai2	dynein axonemal intermediate chain 2	12.2442140614407	-0.806666612336717	0.234594394800736	0.000652081372193446	0.0279907079212671	-1.15446071632909	0.000652081372193446	down
66884	Appbp2	amyloid beta precursor protein binding protein 2	166.264957680663	-0.763778427998903	0.223734583364522	0.00065263308624716	0.0279907079212671	-1.03059488922292	0.00065263308624716	down
225283	Rprd1a	regulation of nuclear pre-mRNA domain containing 1A	72.7045780009846	-0.611096197962419	0.180530341455042	0.000720538251510054	0.0297734683247992	-0.715670932765015	0.000720538251510054	down
18648	Pgam1	phosphoglycerate mutase 1	230.37803841958	-0.755781687383475	0.223786267693836	0.000746565186172067	0.0302694951105125	-1.01986241374385	0.000746565186172067	down
78779	Spata2l	spermatogenesis associated 2-like	42.1415666051155	-0.686421158853837	0.203733036041545	0.000775622467276596	0.0310759523218213	-0.855695570393183	0.000775622467276596	down
668917	Zfp133-ps	zinc finger protein 133, pseudogene	31.2857641701886	-0.672157263287864	0.200174383910517	0.000810378333530778	0.0319826621108681	-0.828577626644935	0.000810378333530778	down
12943	Pcdha10	protocadherin alpha 10	13.3141513674098	-0.849911266995912	0.252128336902037	0.000821449037470144	0.0320393122069266	-1.47406459016582	0.000821449037470144	down
