ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw
170930	Sumo2	small ubiquitin-like modifier 2	10.9775498191961	0.322882541492734	0.200256911746741	0.107099513580903	0.213900731007921	0.399340230478826	0.107099513580903
216551	Lgalsl	galectin like	553.315082709079	0.144787125620078	0.089865778254872	0.107143258458349	0.213900731007921	0.149584985956798	0.107143258458349
14169	Fgf14	fibroblast growth factor 14	93.0996756582225	0.267576421904462	0.166182363413298	0.107188073306396	0.21394355506962	0.304495928096454	0.107188073306396
229004	Gmeb2	glucocorticoid modulatory element binding protein 2	173.705588020214	-0.273615523360907	0.169806778201535	0.107227366297026	0.213994993570837	-0.313262584484533	0.107227366297026
83703	Dbr1	debranching RNA lariats 1	155.783602852611	0.399735039267224	0.249360389889905	0.107308673321903	0.214070701747194	0.663407136175026	0.107308673321903
207667	Skor1	SKI family transcriptional corepressor 1	8.5726556105111	0.398552085975108	0.25001852768015	0.107350787118854	0.214070701747194	0.674948874354092	0.107350787118854
226591	Tiprl	TIP41, TOR signalling pathway regulator-like (S. cerevisiae)	2397.21294812149	0.379014137934218	0.235822691779214	0.107338450015469	0.214070701747194	0.549819138598348	0.107338450015469
100503057	NA	NA	16.2659538045817	0.324792898022111	0.201884788434274	0.107357288606738	0.214070701747194	0.404058180800169	0.107357288606738
338352	Nell1	NEL-like 1	231.56360444417	0.317502245902937	0.197281833141349	0.107328286560014	0.214070701747194	0.388886016573779	0.107328286560014
232976	Zfp574	zinc finger protein 574	105.5216947633	-0.241961928599726	0.150213105563551	0.107359987347876	0.214070701747194	-0.267513786654932	0.107359987347876
223693	Tmem184b	transmembrane protein 184b	1072.51545346068	0.129945408669118	0.0806860491711633	0.107281555223946	0.214070701747194	0.133371754481668	0.107281555223946
96979	Ptges2	prostaglandin E synthase 2	362.223123257143	-0.399092011270545	0.24744051648148	0.107423773934112	0.21415058854639	-0.640862775382795	0.107423773934112
67512	Agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2	40.1922419564015	-0.349511802322212	0.216889740337718	0.107427115030317	0.21415058854639	-0.457525876696758	0.107427115030317
67683	Pbdc1	polysaccharide biosynthesis domain containing 1	202.505384052125	-0.332191739844621	0.206205082792944	0.107441530619916	0.214152350578186	-0.417882686690457	0.107441530619916
106633	Ift140	intraflagellar transport 140	218.330055273156	-0.351186236116065	0.217994109692824	0.107508937770343	0.214259721590913	-0.461851867746505	0.107508937770343
16432	Itm2b	integral membrane protein 2B	33327.830563391	0.398611647668149	0.248649001404926	0.107543475680603	0.214301567126823	0.65414769503573	0.107543475680603
226777	C130074G19Rik	RIKEN cDNA C130074G19 gene	282.093080254284	-0.375972064964741	0.233355415736914	0.107592810631005	0.214318920207209	-0.534903757484467	0.107592810631005
20643	Snrpe	small nuclear ribonucleoprotein E	450.987877534563	-0.226857395306914	0.140962466187909	0.107581126414378	0.214318920207209	-0.247433828833141	0.107581126414378
22031	Traf3	TNF receptor-associated factor 3	620.01524761654	0.180346169185994	0.112073988068738	0.107569290877816	0.214318920207209	0.190013619941031	0.107569290877816
320770	A630072M18Rik	RIKEN cDNA A630072M18 gene	92.9501194213879	0.299983792750581	0.186548256074164	0.107644654253238	0.214395204909608	0.356930043370551	0.107644654253238
54151	Zftraf1	zinc finger TRAF type containing 1	724.021216076878	-0.13964598157998	0.0868017025307667	0.10767127607973	0.214421242637198	-0.143936039637148	0.10767127607973
