ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
12785	Cnbp	cellular nucleic acid binding protein	5162.46356852013	0.629726190667931	0.179924310923321	0.000462160478209818	0.0232195292957098	0.737390938808743	0.000462160478209818	up
16181	Il1rn	interleukin 1 receptor antagonist	11.7265933145673	0.710596338244923	0.234887967326186	0.000464350760916887	0.0232557441211096	2.78083686561311	0.000464350760916887	up
12228	Btg3	BTG anti-proliferation factor 3	11.8023756312467	0.870862475122022	0.251526941903806	0.000476491184984009	0.0236912589943746	1.52979440548187	0.000476491184984009	up
16952	Anxa1	annexin A1	78.4460483136915	0.856228602741359	0.24754168643924	0.000477537698673418	0.0236912589943746	1.3955735545937	0.000477537698673418	up
69964	2810403D21Rik	RIKEN cDNA 2810403D21 gene	31.2356322035832	0.857953798735018	0.248824867295431	0.000484109568289339	0.0238676574073118	1.4303135135174	0.000484109568289339	up
18214	Ddr2	discoidin domain receptor family, member 2	352.967477810058	0.640439176517121	0.18383236523454	0.00049023314549341	0.0239457708659837	0.757050873659155	0.00049023314549341	up
328324	5930438M14Rik	RIKEN cDNA 5930438M14 gene	20.5693376561886	0.74610094728301	0.213990466505979	0.000492475594217788	0.0239812884741253	0.970435575091967	0.000492475594217788	up
15959	Ifit3	interferon-induced protein with tetratricopeptide repeats 3	835.670931688986	0.824445097217646	0.251281903438469	0.000503657801705013	0.0241270311144574	2.11303195699641	0.000503657801705013	up
240328	F830016B08Rik	RIKEN cDNA F830016B08 gene	18.3126874920559	0.712388234986041	0.234898650535615	0.000504209227575054	0.0241270311144574	2.72979862843704	0.000504209227575054	up
16456	F11r	F11 receptor	192.356494861143	0.615253935264087	0.176959137833629	0.000504615651389194	0.0241270311144574	0.715824814658345	0.000504615651389194	up
20005	Rpl9	ribosomal protein L9	163.875486306667	0.606186564625258	0.174323551579009	0.000503555448987707	0.0241270311144574	0.701310312443486	0.000503555448987707	up
55932	Gbp3	guanylate binding protein 3	2794.94159104244	0.811072522872731	0.249786950176125	0.00052594899849615	0.0249211642221559	2.1735349690355	0.00052594899849615	up
15015	H2-Q4	histocompatibility 2, Q region locus 4	97.843911664233	0.84248447127142	0.245772729650491	0.000537663366958276	0.0251747350458038	1.34386144509667	0.000537663366958276	up
13113	Cyp3a13	cytochrome P450, family 3, subfamily a, polypeptide 13	16.8044092960441	0.704191205447694	0.20300476934048	0.000536137767682537	0.0251747350458038	0.880189847665763	0.000536137767682537	up
140497	Cd300c2	CD300C molecule 2	7.97730629551209	0.873512785571677	0.251485285374784	0.000541260459755686	0.0251940824590985	1.52369008368555	0.000541260459755686	up
