"ENTREZID","SYMBOL","GENENAME","baseMean","log2FC_shrink","lfcSE","pvalue","FDR","log2FC_raw","pvalue_raw"
"170748","Smco4","single-pass membrane protein with coiled-coil domains 4",23.5934647580887,0.277010265565967,0.162122705264241,0.08768163064015,0.424653581475161,0.345706394704213,0.08768163064015
"239667","Dip2b","disco interacting protein 2 homolog B",682.187018575567,0.272220747552339,0.159394547142743,0.0876940023068532,0.424653581475161,0.336151230679308,0.0876940023068532
"71592","Pogk","pogo transposable element with KRAB domain",475.294366627659,-0.254534672600035,0.148960929674957,0.087518771920721,0.424653581475161,-0.303092745628313,0.087518771920721
"67689","Aldh3b1","aldehyde dehydrogenase 3 family, member B1",84.8560650288244,0.216564013720238,0.126597903500615,0.0872702373835896,0.424653581475161,0.242982571916531,0.0872702373835896
"26891","Cops4","COP9 signalosome subunit 4",1416.34041659779,-0.189542698630536,0.110932095145121,0.087524284893932,0.424653581475161,-0.206295090495891,0.087524284893932
"68046","2700062C07Rik","RIKEN cDNA 2700062C07 gene",133.273949600296,-0.174944591757406,0.102379622642078,0.0875599030718593,0.424653581475161,-0.187729269357584,0.0875599030718593
"235661","Dync1li1","dynein cytoplasmic 1 light intermediate chain 1",380.588046529073,-0.335500072171204,0.198760632431185,0.0878317897121753,0.424658462034818,-0.853067785986445,0.0878317897121753
"19653","Rbm4","RNA binding motif protein 4",276.809771516906,0.311228459369013,0.182316465058623,0.0878380179708197,0.424658462034818,0.432165539050286,0.0878380179708197
"69358","Lrrc51","leucine rich repeat containing 51",84.3734608153646,-0.342295754498352,0.200867645765362,0.0879074413232887,0.42473288029648,-0.598451949911651,0.0879074413232887
"330070","Gm5107","predicted gene 5107",86.5857766117905,0.266210393743973,0.156016151262604,0.0879028772475623,0.42473288029648,0.324703167252868,0.0879028772475623
"30953","Schip1","schwannomin interacting protein 1",6.28019092456663,-0.34827901581429,0.202820587927871,0.0879535188044543,0.424824953193128,-0.733502871585818,0.0879535188044543
"18185","Nrl","neural retina leucine zipper gene",6.33609109607057,-0.345798003966012,0.202666884022845,0.0883825512924011,0.425435769893434,-0.656744241991014,0.0883825512924011
"69770","Fam174c","family with sequence similarity 174, member C",88.9432891571787,-0.342335574414045,0.202140578240281,0.0883988796728905,0.425435769893434,-0.761247587301904,0.0883988796728905
"12408","Cbr1","carbonyl reductase 1",800.307834528296,-0.339214006436488,0.199377783411373,0.0881497174351891,0.425435769893434,-0.5717649961133,0.0881497174351891
"80981","Arl4d","ADP-ribosylation factor-like 4D",152.292554278705,-0.338707816106781,0.199073672463022,0.088385367811391,0.425435769893434,-0.566975438801686,0.088385367811391
"665055","Gm7467","predicted gene 7467",17.7172674977568,0.335741809811761,0.197641677552652,0.0883727675308949,0.425435769893434,0.548444977339142,0.0883727675308949
"83560","Tex14","testis expressed gene 14 intercellular bridge forming factor",16.4972464097763,0.33444959220848,0.196589168454194,0.0881693084330175,0.425435769893434,0.536736008372092,0.0881693084330175
"26946","Trpc7","transient receptor potential cation channel, subfamily C, member 7",19.064743157562,-0.32986218088683,0.193390852719406,0.0883793992858543,0.425435769893434,-0.506277673811736,0.0883793992858543
"12051","Bcl3","B cell leukemia/lymphoma 3",53.3533098025463,0.278939533552567,0.163579426068084,0.0884046978909711,0.425435769893434,0.350077234424095,0.0884046978909711
"20668","Sox13","SRY (sex determining region Y)-box 13",86.9664732447816,0.272780713046891,0.160139190440701,0.0883559750192155,0.425435769893434,0.338004613870171,0.0883559750192155
"16449","Jag1","jagged 1",144.30275627969,0.248277833125481,0.145690144097466,0.0883616613785168,0.425435769893434,0.292679596328192,0.0883616613785168
"243371","Lrrc61","leucine rich repeat containing 61",236.842778482033,-0.247389124223124,0.14516222803831,0.0883907027432113,0.425435769893434,-0.291159226494235,0.0883907027432113
"226252","Fhip2a","FHF complex subunit HOOK interacting protein 2A",604.391058482533,-0.0877626029920203,0.0514794785133667,0.088230767023077,0.425435769893434,-0.0892207871172325,0.088230767023077
"625342","Gm13315","lactate dehydrogenase A pseudogene",6.93710973273423,-0.345053052366417,0.202137005389059,0.0887944039386073,0.425468272865169,-0.766535222975226,0.0887944039386073
"77053","Sun1","Sad1 and UNC84 domain containing 1",1075.10886575212,0.344697964018857,0.202808875727662,0.089356946175893,0.425468272865169,0.657075229567821,0.089356946175893
"12295","Cacnb1","calcium channel, voltage-dependent, beta 1 subunit",47.6007207839287,-0.344666267652553,0.203046634552776,0.0887329220547849,0.425468272865169,-0.695876443229909,0.0887329220547849
"66598","Pphln1-ps1","periphilin 1, pseudogene 1",62.2418938245253,0.344112008350508,0.202917323353154,0.0892591050849518,0.425468272865169,0.71575130674065,0.0892591050849518
"100502913",NA,NA,8.60217640295006,0.343936046544785,0.20288617809611,0.0890652877726009,0.425468272865169,0.665141324728333,0.0890652877726009
"72749","Tonsl","tonsoku-like, DNA repair protein",54.6450067859078,-0.342985116422373,0.202788159166839,0.089441798720669,0.425468272865169,-0.726351500400238,0.089441798720669
"252864","Dusp15","dual specificity phosphatase-like 15",274.781469491068,-0.342867370541896,0.203007118043418,0.0895580137105337,0.425468272865169,-0.703868730066374,0.0895580137105337
"17957","Napb","N-ethylmaleimide sensitive fusion protein attachment protein beta",3647.37995096573,-0.341876848273074,0.202210178238014,0.088503492482702,0.425468272865169,-0.757713665770671,0.088503492482702
"233836","Slc5a11","solute carrier family 5 (sodium/glucose cotransporter), member 11",8.52898729579716,-0.34175418884133,0.200620002930244,0.0895437919688247,0.425468272865169,-0.593765776847964,0.0895437919688247
"108097","Prkab2","protein kinase, AMP-activated, beta 2 non-catalytic subunit",305.561835524737,-0.341581311352286,0.201844253217349,0.089628908031618,0.425468272865169,-0.618059124518548,0.089628908031618
"93878","Pcdhb7","protocadherin beta 7",109.637978143396,0.340873255174648,0.200875998249781,0.089621692910534,0.425468272865169,0.59517632486136,0.089621692910534
"20462","Tra2b","transformer 2 beta",1782.91177995009,0.338944319971306,0.19891703511541,0.0885811981640512,0.425468272865169,0.564230488184719,0.0885811981640512
"14763","Gpr37","G protein-coupled receptor 37",152.952409120551,0.337545651742461,0.198177465809802,0.0885590035263207,0.425468272865169,0.554359992536988,0.0885590035263207
"59025","Usp14","ubiquitin specific peptidase 14",6815.32384426288,0.335118413891551,0.197305007826897,0.0896205108496597,0.425468272865169,0.541837830550215,0.0896205108496597
"241112","Catip","ciliogenesis associated TTC17 interacting protein",10.2639196396178,0.334390486585589,0.198445827723248,0.0890409986526722,0.425468272865169,0.858818322183579,0.0890409986526722
"65945","Clstn1","calsyntenin 1",402.168538251471,-0.334331817231057,0.199003177745345,0.0894333540545548,0.425468272865169,-0.843664062030011,0.0894333540545548
"211660","Cspp1","centrosome and spindle pole associated protein 1",329.339739093262,0.332921195016695,0.195713642325228,0.0890145495358933,0.425468272865169,0.525669315854418,0.0890145495358933
"63828","Fn3k","fructosamine 3 kinase",206.891652579848,-0.331222947453086,0.195287645250836,0.0895184148667233,0.425468272865169,-0.520707594926882,0.0895184148667233
"12583","Cdo1","cysteine dioxygenase 1, cytosolic",9.41607251527861,-0.329429783923141,0.194591247600558,0.0889925058291492,0.425468272865169,-0.932908638515934,0.0889925058291492
"75547","Akap13","A kinase anchor protein 13",1124.88176193507,0.329273928310537,0.19378756924993,0.0894408295829623,0.425468272865169,0.506896824456405,0.0894408295829623
"22678","Zfp2","zinc finger protein 2",455.458437047063,0.326735009777905,0.191892049061966,0.0887174337194295,0.425468272865169,0.492334759598174,0.0887174337194295
"620248",NA,NA,45.2153768406224,-0.324571688808513,0.193657163797246,0.0891915518160801,0.425468272865169,-0.942606708050808,0.0891915518160801
"11624","Ahrr","aryl-hydrocarbon receptor repressor",125.975827160681,0.321373592769806,0.190224982184668,0.0894566762477312,0.425468272865169,0.993923828658744,0.0894566762477312
"110355","Grk2","G protein-coupled receptor kinase 2",1498.52528305291,-0.319242303292363,0.187671247709499,0.0886392106009221,0.425468272865169,-0.46251260873035,0.0886392106009221
"18693","Pick1","protein interacting with C kinase 1",262.672836508098,-0.319141486967068,0.187873556636283,0.0891700839013048,0.425468272865169,-0.463105725420426,0.0891700839013048
"29809","Rabgap1l","RAB GTPase activating protein 1-like",2514.52702053963,0.316268634496492,0.186037776576857,0.0892575868428437,0.425468272865169,0.451408831668475,0.0892575868428437
"72693","Zcchc12","zinc finger, CCHC domain containing 12",1053.71779830998,0.31452276952631,0.185041996740486,0.0892833527994486,0.425468272865169,0.445449881539807,0.0892833527994486
"100038605","E030047D23Rik","RIKEN cDNA E030047D23 gene",6.11239368813203,0.313401521875392,0.187607221278986,0.0893275029587401,0.425468272865169,1.03906810784182,0.0893275029587401
"14200","Fhl2","four and a half LIM domains 2",20.6763900085553,0.311531609921767,0.183618995202317,0.0894293160758256,0.425468272865169,0.437318627770766,0.0894293160758256
"30944","Zfp354c","zinc finger protein 354C",366.289121014388,0.311467488739081,0.183395887078173,0.089490996047653,0.425468272865169,0.435806385306489,0.089490996047653
"66508","Lamtor1","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1",963.265543236433,-0.309470523887746,0.182134501426373,0.0891046580116667,0.425468272865169,-0.42948064382812,0.0891046580116667
"244745","Dpy19l1","dpy-19 like C-mannosyltransferase 1",577.693224187038,0.302687885421192,0.178288583980354,0.0896292405374278,0.425468272865169,0.409346682547732,0.0896292405374278
"76071","Jakmip1","janus kinase and microtubule interacting protein 1",714.773005857782,-0.289294583765083,0.170060200237012,0.0888437371810731,0.425468272865169,-0.374256621232596,0.0888437371810731
"67513","Faap20","Fanconi anemia core complex associated protein 20",989.293134608141,-0.289253205451017,0.170090967682041,0.0889317157867912,0.425468272865169,-0.374273317181152,0.0889317157867912
"16835","Ldlr","low density lipoprotein receptor",4754.81484112001,0.275984952049705,0.162165079661935,0.0888314915752301,0.425468272865169,0.34453647533573,0.0888314915752301
"66395","Ahnak","AHNAK nucleoprotein",3021.50717258747,0.274116474390015,0.161019529879824,0.0887413051177669,0.425468272865169,0.340622628704936,0.0887413051177669
"380669","Lin28b","lin-28 homolog B",108.101349495326,0.273973155411952,0.161411856276546,0.0894261601176194,0.425468272865169,0.341266842615935,0.0894261601176194
"209815","Tbc1d25","TBC1 domain family, member 25",162.393030679527,-0.270237598725321,0.158776864654797,0.0888791103016828,0.425468272865169,-0.332866172106221,0.0888791103016828
"30840","Fbxl6","F-box and leucine-rich repeat protein 6",160.163528178158,-0.245869342135576,0.144336273503566,0.0886018767813838,0.425468272865169,-0.288620969308402,0.0886018767813838
"66333","Aqp11","aquaporin 11",66.9734694462285,-0.232339873879254,0.136747447038108,0.0895302977706945,0.425468272865169,-0.267078587219573,0.0895302977706945
"71240","Osbpl7","oxysterol binding protein-like 7",191.441952445159,0.219774035073563,0.1290780877198,0.0886358810666647,0.425468272865169,0.248058380561805,0.0886358810666647
"321007","Serac1","serine active site containing 1",224.484350585364,0.21511258999219,0.126292724600785,0.088453001945183,0.425468272865169,0.241333946384225,0.088453001945183
"11717","Ampd3","adenosine monophosphate deaminase 3",493.142604549472,0.208965361939266,0.12282330368801,0.0888721031410782,0.425468272865169,0.232664266164654,0.0888721031410782
"75705","Eif4b","eukaryotic translation initiation factor 4B",1377.67102062019,0.149123930372288,0.0876769960233206,0.0889797760084922,0.425468272865169,0.156807070210601,0.0889797760084922
"22154","Tubb5","tubulin, beta 5 class I",2844.65585188109,0.121483201773491,0.0715263684900311,0.0894234163286314,0.425468272865169,0.125505967491149,0.0894234163286314
"13052","Cxadr","coxsackie virus and adenovirus receptor",82.5193661316378,0.343685631943061,0.202775705373534,0.0897047611388227,0.425653830602742,0.654377200406704,0.0897047611388227
"245638","Tbc1d8b","TBC1 domain family, member 8B",81.5299299104404,0.311697231570539,0.18383533353231,0.0897224777138715,0.425653830602742,0.437974280773964,0.0897224777138715
"72388","Ripk4","receptor-interacting serine-threonine kinase 4",23.806529997926,0.328926382712315,0.194153015831111,0.0897600838268321,0.425703782179624,0.509893573819435,0.0897600838268321
"67455","Klhl13","kelch-like 13",510.250818641538,0.320732818025897,0.188995875672025,0.089799087181182,0.425760328305954,0.469592096640508,0.089799087181182
"100041290","D4Ertd617e","DNA segment, Chr 4, ERATO Doi 617, expressed",9.53122407077551,0.342964622103381,0.202974481508636,0.0898690366256886,0.425835139791765,0.671856085559708,0.0898690366256886
"78808","Stxbp5","syntaxin binding protein 5 (tomosyn)",689.762317553888,0.258045887877266,0.152143868056836,0.0898679763444496,0.425835139791765,0.310485998046116,0.0898679763444496
